dropout,lr,window_seconds,loss,fold,val_pids,seed,best_set_mae,smoothed_best_set_mae,best_epoch_smoothed,best_epoch_1se,metrics_epoch,epochs_run,set_acc_at_best,qwk_at_best,val_n,mae_argmax,acc_argmax,mae_median,acc_median,pred_loa0,pred_loa1,pred_loa2,pred_loa3,pred_loa4,const_set_mae,const_loa_mae,const_set_acc,const_loa_acc,lbl_loa0,lbl_loa1,lbl_loa2,lbl_loa3,lbl_loa4,trn_loa0,trn_loa1,trn_loa2,trn_loa3,trn_loa4,adapt_at_best,best_adapt_mae,smoothed_best_adapt_mae,best_epoch_smoothed_adapt,best_epoch_1se_adapt,adapt_acc_at_best_adapt,adapt_n_drivers,init_adapt_set_mae,init_adapt_set_acc,adapt_mae_tail,adapt_acc_tail,adapt_mae_argmax,adapt_acc_argmax,adapt_mae_median,adapt_acc_median,embed_fcd,adapt_mae_k5,adapt_acc_k5,adapt_mae_k10,adapt_acc_k10,adapt_mae_k20,adapt_acc_k20,adapt_mae_k30,adapt_acc_k30,adapt_mae_k40,adapt_acc_k40,adapt_mae_k50,adapt_acc_k50,adapt_mae_k60,adapt_acc_k60
0.2,0.002,10.0,ce,0,001|005,1,1.610655737704918,1.6795081967213115,15,12,15,24,0.3155737704918033,0.11173721020138005,244,1.6762295081967213,0.3155737704918033,1.6762295081967213,0.29098360655737704,112.0,41.0,56.0,8.0,27.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227,1.3734688651611964,1.04981764687745,1.121387573350322,5,5,0.48106392293766065,2.0,1.2819360532717652,0.38186081347438117,1.254761904761905,0.4523809523809524,1.1450322173780916,0.48106392293766065,1.1583747897029353,0.4481166625173524,1,1.2635732553891121,0.40529777128242606,1.4069377990430623,0.3559808612440191,1.1967307692307694,0.45153846153846156,1.2944444444444443,0.4405437352245863,1.225297619047619,0.4726190476190476,1.0011583011583012,0.566988416988417,0.6270833333333333,0.6744791666666667
0.2,0.002,10.0,ce,0,001|005,0,1.528688524590164,1.6295081967213114,15,9,15,25,0.3073770491803279,0.09170245011366507,244,1.610655737704918,0.3073770491803279,1.6229508196721312,0.29098360655737704,87.0,63.0,50.0,17.0,27.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227,1.2925506956605621,1.100980498204557,1.1814773858985037,4,3,0.4859738341969171,2.0,1.320562061092358,0.35779774856204594,1.1833333333333333,0.46904761904761905,1.100980498204557,0.4859738341969171,1.1092408930638575,0.4609739436978486,1,1.1985020094994518,0.4616733649981732,1.148006379585327,0.4689792663476874,1.1217307692307692,0.46634615384615385,1.2053191489361703,0.4516548463356974,1.1318452380952382,0.47232142857142856,1.042084942084942,0.49594594594594593,0.859375,0.5848958333333334
0.2,0.002,10.0,ce,1,002|006,1,1.4238095238095239,1.6942857142857144,11,6,11,26,0.28095238095238095,-0.1107323060139096,210,1.7142857142857142,0.28095238095238095,1.6238095238095238,0.3047619047619048,52.0,22.0,38.0,42.0,56.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312,1.2249201887337295,1.077678686035548,1.1573827977659294,7,5,0.4523891317907314,2.0,1.2418361316317856,0.4488342613144821,1.3071428571428572,0.44523809523809527,1.1906101802392213,0.4523891317907314,1.1821801564104906,0.43895266700064073,1,1.5413503391031482,0.36106893410264196,1.3917340521114108,0.3689353099730458,1.3468468468468469,0.3989301801801801,1.2801598837209303,0.3871729651162791,1.2227095516569202,0.4249512670565302,0.875,0.5833333333333333,0.6764705882352942,0.6423319327731092
0.2,0.002,10.0,ce,1,002|006,0,1.5047619047619047,1.618095238095238,8,7,8,31,0.3761904761904762,-0.07568288641313958,210,1.5380952380952382,0.3761904761904762,1.542857142857143,0.3523809523809524,86.0,19.0,35.0,25.0,45.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312,1.2357479221589636,1.1495314516632615,1.1933760438964205,12,9,0.437146583270993,2.0,1.3248275578279718,0.40304537674973556,1.3952380952380952,0.3642857142857143,1.2003275444393675,0.437146583270993,1.1760565511097483,0.4187349658425641,1,1.3702803927523028,0.40267233525660495,1.2097933513027852,0.4339622641509434,1.3154560810810811,0.38809121621621623,1.2550872093023255,0.3949854651162791,1.1983430799220274,0.41812865497076024,1.1704545454545454,0.4507575757575757,0.8828781512605042,0.5714285714285714
0.2,0.002,10.0,ce,2,003|007,0,1.4186046511627908,1.520671834625323,26,26,26,27,0.3333333333333333,0.2471545004172807,258,1.4186046511627908,0.3333333333333333,1.4186046511627908,0.32558139534883723,83.0,51.0,48.0,22.0,54.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236,1.0102807734458858,0.8033552704324193,0.8780862825407152,3,3,0.46184488650313404,2.0,0.9184434869864133,0.5128575931712538,0.9452380952380953,0.4880952380952381,0.9596781146885901,0.46184488650313404,0.9652987364827147,0.43508295765493665,1,1.0104064722385333,0.5020551967116853,0.9816468253968254,0.47271825396825395,1.0309330628803246,0.40339756592292086,1.046554552912223,0.4379614438063987,0.9145071138211383,0.4582063008130081,0.9586563307493541,0.4420219638242894,0.7750424448217318,0.516553480475382
0.2,0.002,10.0,ce,3,004|008,0,1.2041666666666666,1.3433333333333333,14,13,14,28,0.2875,-0.028521789488924254,240,1.4,0.2875,1.3791666666666667,0.3,73.0,36.0,67.0,21.0,43.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319,0.6668472068229488,0.5493960236845543,0.6192694115501893,5,4,0.4983183715918932,2.0,0.6433042174145422,0.45027287809500116,0.6666666666666667,0.46904761904761905,0.608337009684833,0.4983183715918932,0.583395313414441,0.503693744752405,1,0.8495337023276974,0.3845628933201911,0.5949933687002653,0.4946949602122016,0.6319751103974307,0.5031112003211562,0.5119047619047619,0.5513392857142857,0.5400691389063482,0.5296983029541169,0.5785361842105263,0.5004111842105263,0.5513468013468014,0.5244107744107744
0.2,0.002,10.0,ce,2,003|007,1,1.550387596899225,1.7279069767441861,20,12,20,30,0.26744186046511625,-0.014533380053728617,258,1.7751937984496124,0.26744186046511625,1.7596899224806202,0.26744186046511625,147.0,26.0,32.0,25.0,28.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236,1.1832312404915775,0.7296435319172501,0.8274039586523552,7,4,0.49657066637083613,2.0,1.031517152536126,0.47206226047670685,0.8952380952380953,0.5,0.9191849745013425,0.49657066637083613,0.9020855063125053,0.4842195675599832,1,1.200332746134273,0.4281659816010961,1.0044642857142856,0.4771825396825397,0.7581135902636917,0.5264536849222448,0.9087366694011485,0.5297374897456932,0.9005335365853658,0.47472052845528456,0.9541343669250646,0.48498062015503873,0.7079796264855688,0.5547538200339559
0.2,0.002,10.0,ce,3,004|008,1,1.25,1.3975,10,7,10,25,0.35,0.003551496702181689,240,1.425,0.35,1.3958333333333333,0.3333333333333333,46.0,75.0,45.0,11.0,63.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319,0.7516993144852927,0.5684958858041849,0.5835295128970195,3,3,0.49859250233241337,2.0,0.5968016881804347,0.4929929502746978,0.6261904761904762,0.47619047619047616,0.5840865148461991,0.49859250233241337,0.5564320622023692,0.5079734042854496,1,0.7484646296155888,0.37451664265675944,0.6501989389920424,0.4020225464190982,0.6107988759534324,0.495383380168607,0.5044642857142857,0.5691964285714286,0.5150848522941547,0.5604965430546826,0.5250822368421053,0.5472861842105263,0.5345117845117845,0.5412457912457913
0.2,0.002,10.0,ce,5,010|012,1,1.5532786885245902,1.6860655737704917,6,6,6,25,0.39344262295081966,-0.0737610641596238,244,1.721311475409836,0.39344262295081966,1.7418032786885247,0.3114754098360656,98.0,11.0,48.0,5.0,82.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274,0.98181443675819,0.973960806002243,0.9921804240831609,6,6,0.5171680436355288,2.0,1.1769860152439375,0.4512473429202177,1.0142857142857142,0.4976190476190476,0.98181443675819,0.5171680436355288,0.9662853136063076,0.5186587443790064,1,1.1907273126785323,0.43682707097341245,1.1811640550047968,0.44939238887112243,1.0289351851851851,0.4907407407407407,1.0565970574276222,0.4995253915519696,0.812799043062201,0.5732655502392344,0.8304195804195804,0.5664335664335665,0.7720588235294117,0.6039915966386554
0.2,0.002,10.0,ce,4,009|011,1,1.208,1.3936,14,13,14,28,0.46,0.3365508534757109,250,1.324,0.46,1.296,0.42,111.0,30.0,34.0,13.0,62.0,1.468,3,0.368,4,79,43,11,45,92,433,276,214,133,227,0.9607265943247296,0.8656341286988596,0.9194912977219711,5,5,0.585125929081882,2.0,1.0875350803057826,0.5273917298615385,1.1523809523809525,0.5095238095238095,0.9234146631409839,0.585125929081882,0.8855765667131597,0.5645254104242554,1,1.4520217892310916,0.4299182903834067,1.159540474741327,0.4936092513694461,0.8681469298245614,0.6047149122807017,0.8275939177101969,0.5987254025044723,0.7158454647256438,0.6514557670772676,0.768939393939394,0.6396103896103896,0.6718146718146718,0.6778474903474904
