pid,tau,k,l2sp,n_val,set_mae,set_acc,set_qwk,set_macro_f1,base_set_mae,base_set_acc,grad_norm
001,0.01,25,0.0002,37,1.864864864864865,0.2702702702702703,0.049922369521079646,0.1854020979020979,1.2972972972972974,0.40540540540540543,1.771205643308349e-05
001,0.01,30,0.00016666666666666666,37,2.0,0.24324324324324326,0.017481743748616885,0.13721413721413722,1.2972972972972974,0.40540540540540543,2.4931352527346462e-05
001,0.01,40,0.000125,37,1.945945945945946,0.2702702702702703,0.03830369357045138,0.17230769230769233,1.2972972972972974,0.40540540540540543,4.6524863137165084e-05
001,0.01,50,0.0001,37,1.4594594594594594,0.3783783783783784,0.3080878915381019,0.2733333333333333,1.2972972972972974,0.40540540540540543,4.3760632252087817e-05
001,0.01,60,8.333333333333333e-05,37,1.027027027027027,0.5135135135135135,0.45085410249229907,0.36359649122807014,1.2972972972972974,0.40540540540540543,3.970809848397039e-05
001,0.01,75,6.666666666666667e-05,37,1.7837837837837838,0.35135135135135137,0.012375636981315274,0.24107142857142855,1.2972972972972974,0.40540540540540543,6.52562957839109e-05
001,0.02,1,0.01,37,2.4054054054054053,0.08108108108108109,-0.46920162761330153,0.09047619047619046,1.2972972972972974,0.40540540540540543,2.064612125707299e-08
001,0.02,2,0.005,37,2.135135135135135,0.1891891891891892,-0.5081681205392545,0.1037037037037037,1.2972972972972974,0.40540540540540543,1.966540352782431e-08
001,0.02,3,0.0033333333333333335,37,2.135135135135135,0.1891891891891892,-0.5081681205392545,0.1037037037037037,1.2972972972972974,0.40540540540540543,1.933613980042992e-08
001,0.02,4,0.0025,37,2.135135135135135,0.1891891891891892,-0.5081681205392545,0.1037037037037037,1.2972972972972974,0.40540540540540543,2.090608930416238e-08
001,0.02,5,0.002,37,2.027027027027027,0.21621621621621623,-0.2551847273726138,0.1960474308300395,1.2972972972972974,0.40540540540540543,2.4729679637403024e-08
001,0.02,6,0.0016666666666666668,37,1.972972972972973,0.2702702702702703,-0.10212765957446801,0.22909090909090907,1.2972972972972974,0.40540540540540543,2.5570786377215882e-08
001,0.02,8,0.00125,37,1.972972972972973,0.2702702702702703,-0.10212765957446801,0.22909090909090907,1.2972972972972974,0.40540540540540543,2.9398888656828603e-08
001,0.02,10,0.001,37,1.972972972972973,0.2702702702702703,-0.10212765957446801,0.22909090909090907,1.2972972972972974,0.40540540540540543,3.029570549983873e-08
001,0.02,12,0.0008333333333333334,37,1.972972972972973,0.2702702702702703,-0.10212765957446801,0.22909090909090907,1.2972972972972974,0.40540540540540543,6.548651043658538e-08
001,0.02,14,0.0007142857142857143,37,1.945945945945946,0.2702702702702703,-0.08823529411764719,0.2280564263322884,1.2972972972972974,0.40540540540540543,6.131486429694633e-08
001,0.02,16,0.000625,37,1.972972972972973,0.21621621621621623,-0.06674027726659304,0.15602434077079108,1.2972972972972974,0.40540540540540543,1.991745790519417e-07
001,0.02,20,0.0005,37,1.9189189189189189,0.24324324324324326,-0.10669428978376283,0.1863003663003663,1.2972972972972974,0.40540540540540543,1.732897487727314e-07
001,0.02,25,0.0004,37,1.864864864864865,0.2702702702702703,0.049922369521079646,0.1854020979020979,1.2972972972972974,0.40540540540540543,1.2560161621877342e-06
001,0.02,30,0.0003333333333333333,37,2.0,0.24324324324324326,0.017481743748616885,0.13721413721413722,1.2972972972972974,0.40540540540540543,2.78604420600459e-06
001,0.02,40,0.00025,37,1.945945945945946,0.2702702702702703,0.03830369357045138,0.17230769230769233,1.2972972972972974,0.40540540540540543,6.589437361981254e-06
001,0.02,50,0.0002,37,1.4594594594594594,0.3783783783783784,0.3080878915381019,0.2733333333333333,1.2972972972972974,0.40540540540540543,5.2529812819557264e-06
001,0.02,60,0.00016666666666666666,37,1.027027027027027,0.5135135135135135,0.45085410249229907,0.36359649122807014,1.2972972972972974,0.40540540540540543,4.72490592073882e-06
001,0.02,75,0.00013333333333333334,37,1.7837837837837838,0.35135135135135137,0.012375636981315274,0.24107142857142855,1.2972972972972974,0.40540540540540543,1.2400140803947579e-05
001,0.05,1,0.025,37,2.3783783783783785,0.10810810810810811,-0.5245470485096433,0.12854700854700854,1.2972972972972974,0.40540540540540543,6.9559941948682535e-06
001,0.05,2,0.0125,37,2.135135135135135,0.1891891891891892,-0.5081681205392545,0.1037037037037037,1.2972972972972974,0.40540540540540543,1.7493158921411123e-08
001,0.05,3,0.008333333333333333,37,2.135135135135135,0.1891891891891892,-0.5081681205392545,0.1037037037037037,1.2972972972972974,0.40540540540540543,1.3994648497828166e-06
001,0.05,4,0.00625,37,2.135135135135135,0.1891891891891892,-0.5081681205392545,0.1037037037037037,1.2972972972972974,0.40540540540540543,1.9773969128777935e-08
001,0.05,5,0.005,37,2.027027027027027,0.21621621621621623,-0.2551847273726138,0.1960474308300395,1.2972972972972974,0.40540540540540543,2.0860033700387248e-08
001,0.05,6,0.004166666666666667,37,1.972972972972973,0.2702702702702703,-0.10212765957446801,0.22909090909090907,1.2972972972972974,0.40540540540540543,2.128585308014408e-08
001,0.05,8,0.003125,37,1.972972972972973,0.2702702702702703,-0.10212765957446801,0.22909090909090907,1.2972972972972974,0.40540540540540543,2.365525197944862e-08
001,0.05,10,0.0025,37,1.972972972972973,0.2702702702702703,-0.10212765957446801,0.22909090909090907,1.2972972972972974,0.40540540540540543,2.62147530349921e-08
001,0.05,12,0.0020833333333333333,37,1.972972972972973,0.2702702702702703,-0.10212765957446801,0.22909090909090907,1.2972972972972974,0.40540540540540543,2.5922455293425628e-08
001,0.05,14,0.0017857142857142859,37,1.9189189189189189,0.2972972972972973,-0.09854706253948198,0.25551948051948054,1.2972972972972974,0.40540540540540543,3.061218478705996e-08
001,0.05,16,0.0015625,37,1.972972972972973,0.24324324324324326,-0.09162205900659792,0.18253968253968256,1.2972972972972974,0.40540540540540543,3.129372672106001e-08
001,0.05,20,0.00125,37,1.9189189189189189,0.24324324324324326,-0.10669428978376283,0.1863003663003663,1.2972972972972974,0.40540540540540543,4.1245346693585816e-08
001,0.05,25,0.001,37,1.8918918918918919,0.2702702702702703,0.043406072106261906,0.1875,1.2972972972972974,0.40540540540540543,3.5900217909556886e-08
001,0.05,30,0.0008333333333333334,37,2.027027027027027,0.24324324324324326,0.006848558488898759,0.14234234234234236,1.2972972972972974,0.40540540540540543,8.194216860601955e-08
001,0.05,40,0.000625,37,1.8918918918918919,0.2702702702702703,0.06912767458264757,0.17715617715617715,1.2972972972972974,0.40540540540540543,5.7917848295119256e-08
001,0.05,50,0.0005,37,1.4324324324324325,0.40540540540540543,0.3112047769582016,0.30242424242424243,1.2972972972972974,0.40540540540540543,5.5333270410073965e-08
001,0.05,60,0.0004166666666666667,37,0.918918918918919,0.5405405405405406,0.52792741706833,0.378968253968254,1.2972972972972974,0.40540540540540543,1.2160721496456972e-07
001,0.05,75,0.0003333333333333334,37,1.7297297297297298,0.35135135135135137,0.038018150600931944,0.24198924731182797,1.2972972972972974,0.40540540540540543,1.4627936195665825e-07
001,0.1,1,0.05,37,2.2972972972972974,0.13513513513513514,-0.5404736108961461,0.14777777777777776,1.2972972972972974,0.40540540540540543,1.4026244571141433e-05
001,0.1,2,0.025,37,2.108108108108108,0.1891891891891892,-0.4991896272285252,0.1037037037037037,1.2972972972972974,0.40540540540540543,1.928486881297431e-07
001,0.1,3,0.016666666666666666,37,2.135135135135135,0.1891891891891892,-0.5081681205392545,0.1037037037037037,1.2972972972972974,0.40540540540540543,2.5034873374352173e-07
001,0.1,4,0.0125,37,2.135135135135135,0.1891891891891892,-0.5081681205392545,0.1037037037037037,1.2972972972972974,0.40540540540540543,1.664842486093221e-08
001,0.1,5,0.01,37,2.027027027027027,0.21621621621621623,-0.2551847273726138,0.1960474308300395,1.2972972972972974,0.40540540540540543,2.6173925249395324e-08
001,0.1,6,0.008333333333333333,37,1.972972972972973,0.2702702702702703,-0.10212765957446801,0.22909090909090907,1.2972972972972974,0.40540540540540543,4.1648515747283454e-08
001,0.1,8,0.00625,37,1.972972972972973,0.2702702702702703,-0.10212765957446801,0.22909090909090907,1.2972972972972974,0.40540540540540543,2.276975585857599e-08
001,0.1,10,0.005,37,1.972972972972973,0.2702702702702703,-0.10212765957446801,0.22909090909090907,1.2972972972972974,0.40540540540540543,2.1636537894664798e-08
001,0.1,12,0.004166666666666667,37,2.0,0.2702702702702703,-0.11359223300970878,0.24,1.2972972972972974,0.40540540540540543,2.313403690834548e-08
001,0.1,14,0.0035714285714285718,37,1.8918918918918919,0.2972972972972973,-0.08404009252120281,0.2537532184591008,1.2972972972972974,0.40540540540540543,2.7748454201059758e-08
001,0.1,16,0.003125,37,1.972972972972973,0.21621621621621623,-0.10042487446890691,0.16598290598290596,1.2972972972972974,0.40540540540540543,2.9064290529845493e-08
001,0.1,20,0.0025,37,1.8918918918918919,0.2702702702702703,-0.09354921613980993,0.21428571428571427,1.2972972972972974,0.40540540540540543,3.16703250291539e-08
001,0.1,25,0.002,37,1.9189189189189189,0.2702702702702703,0.03196401089144074,0.19356060606060604,1.2972972972972974,0.40540540540540543,3.3881352834441714e-08
001,0.1,30,0.0016666666666666668,37,1.972972972972973,0.24324324324324326,0.04453116033513138,0.15508021390374332,1.2972972972972974,0.40540540540540543,8.831021602873079e-08
001,0.1,40,0.00125,37,1.8918918918918919,0.2702702702702703,0.06912767458264757,0.17715617715617715,1.2972972972972974,0.40540540540540543,7.924659684022117e-08
001,0.1,50,0.001,37,1.4324324324324325,0.40540540540540543,0.3112047769582016,0.30242424242424243,1.2972972972972974,0.40540540540540543,4.8616684011904e-08
001,0.1,60,0.0008333333333333334,37,0.918918918918919,0.5405405405405406,0.52792741706833,0.378968253968254,1.2972972972972974,0.40540540540540543,1.0152158580467585e-07
001,0.1,75,0.0006666666666666668,37,1.7297297297297298,0.3783783783783784,0.034154671871188036,0.26698924731182794,1.2972972972972974,0.40540540540540543,9.39528277399404e-08
001,0.2,1,0.1,37,2.2432432432432434,0.16216216216216217,-0.5297006177728498,0.1683333333333333,1.2972972972972974,0.40540540540540543,9.032233356265351e-05
001,0.2,2,0.05,37,2.108108108108108,0.1891891891891892,-0.5049603174603174,0.10769230769230768,1.2972972972972974,0.40540540540540543,1.0063648915092926e-05
001,0.2,3,0.03333333333333333,37,2.081081081081081,0.1891891891891892,-0.48980944490472256,0.1037037037037037,1.2972972972972974,0.40540540540540543,5.51602795439976e-07
001,0.2,4,0.025,37,2.1621621621621623,0.1891891891891892,-0.522633744855967,0.10769230769230768,1.2972972972972974,0.40540540540540543,1.907247160204406e-08
001,0.2,5,0.02,37,1.972972972972973,0.21621621621621623,-0.22993177529394693,0.19692307692307692,1.2972972972972974,0.40540540540540543,2.0755903662461606e-08
001,0.2,6,0.016666666666666666,37,2.0,0.2702702702702703,-0.11359223300970878,0.24,1.2972972972972974,0.40540540540540543,4.4802746401728655e-08
001,0.2,8,0.0125,37,2.0,0.2702702702702703,-0.11359223300970878,0.24,1.2972972972972974,0.40540540540540543,3.832164452433062e-08
001,0.2,10,0.01,37,1.972972972972973,0.2972972972972973,-0.12729739731096568,0.2639655172413793,1.2972972972972974,0.40540540540540543,2.5311289064688935e-08
001,0.2,12,0.008333333333333333,37,1.972972972972973,0.2972972972972973,-0.12729739731096568,0.2639655172413793,1.2972972972972974,0.40540540540540543,2.2239342811758434e-08
001,0.2,14,0.0071428571428571435,37,1.8918918918918919,0.2702702702702703,-0.09196310935441376,0.2321266968325792,1.2972972972972974,0.40540540540540543,2.6259492358349235e-08
001,0.2,16,0.00625,37,1.9189189189189189,0.21621621621621623,-0.06970297029702954,0.164,1.2972972972972974,0.40540540540540543,2.434260615302719e-08
001,0.2,20,0.005,37,1.8918918918918919,0.2702702702702703,-0.08324847250509171,0.21809523809523812,1.2972972972972974,0.40540540540540543,2.232121865120007e-08
001,0.2,25,0.004,37,1.8918918918918919,0.2702702702702703,0.029829203752706257,0.1938190841416648,1.2972972972972974,0.40540540540540543,3.358795908070533e-08
