dropout,lr,window_seconds,loss,fold,val_pids,seed,best_set_mae,smoothed_best_set_mae,best_epoch_smoothed,best_epoch_1se,metrics_epoch,epochs_run,set_acc_at_best,qwk_at_best,val_n,mae_argmax,acc_argmax,mae_median,acc_median,pred_loa0,pred_loa1,pred_loa2,pred_loa3,pred_loa4,const_set_mae,const_loa_mae,const_set_acc,const_loa_acc,lbl_loa0,lbl_loa1,lbl_loa2,lbl_loa3,lbl_loa4,trn_loa0,trn_loa1,trn_loa2,trn_loa3,trn_loa4,adapt_at_best,best_adapt_mae,smoothed_best_adapt_mae,best_epoch_smoothed_adapt,best_epoch_1se_adapt,adapt_acc_at_best_adapt,adapt_n_drivers,init_adapt_set_mae,init_adapt_set_acc,adapt_mae_tail,adapt_acc_tail,adapt_mae_argmax,adapt_acc_argmax,adapt_mae_median,adapt_acc_median,embed_fcd,adapt_mae_k5,adapt_acc_k5,adapt_mae_k10,adapt_acc_k10,adapt_mae_k20,adapt_acc_k20,adapt_mae_k30,adapt_acc_k30,adapt_mae_k40,adapt_acc_k40,adapt_mae_k50,adapt_acc_k50,adapt_mae_k60,adapt_acc_k60
0.1,0.001,10.0,corn,0,001|005,1,1.5614754098360655,1.663934426229508,19,16,19,24,0.27459016393442626,0.03320222119389171,244,1.7827868852459017,0.26229508196721313,1.7008196721311475,0.27459016393442626,95.0,53.0,76.0,15.0,5.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227,1.4973206779658392,1.3435400408083122,1.378714186435752,5,3,0.31868971661463025,2.0,1.3216071481630827,0.3232204904062476,1.4904761904761905,0.29285714285714287,1.4199179221317397,0.36133473745141176,1.4180528573048001,0.31868971661463025,0,1.700365363536719,0.20865911582024113,1.6086124401913877,0.24816586921850078,1.3448076923076924,0.3373076923076923,1.3689125295508275,0.3317966903073286,1.4675595238095238,0.32976190476190476,1.2517374517374518,0.3772200772200772,1.184375,0.3979166666666667
0.1,0.001,10.0,corn,0,001|005,0,1.4467213114754098,1.6057377049180328,8,7,8,30,0.30327868852459017,0.024483617629290855,244,1.6065573770491803,0.3483606557377049,1.6147540983606556,0.30327868852459017,76.0,56.0,82.0,7.0,23.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227,1.2835881667757119,1.2302195033179126,1.2933901524978568,7,7,0.3666010023711462,2.0,1.3503963640261216,0.2831681270604631,1.4833333333333334,0.3214285714285714,1.379690351460173,0.402116263613318,1.3732134796320166,0.3666010023711462,0,1.5044574351479723,0.3244428206065035,1.5135566188197767,0.3385964912280702,1.2490384615384615,0.4115384615384615,1.3826241134751773,0.37505910165484635,1.5544642857142859,0.33511904761904765,1.2260617760617762,0.4106177606177606,1.1822916666666665,0.37083333333333335
0.1,0.001,10.0,corn,0,001|005,1,1.2663934426229508,1.3655737704918034,28,28,28,39,0.3114754098360656,0.21226374754126398,244,1.4918032786885247,0.3073770491803279,1.4180327868852458,0.3114754098360656,65.0,59.0,69.0,33.0,18.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227,1.272609721834479,1.1737688938597892,1.218202871797966,28,28,0.35982056629458903,2.0,1.2802375787191265,0.3540548331950192,1.4571428571428569,0.32619047619047614,1.2809460998354445,0.3939165138283298,1.272609721834479,0.35982056629458903,1,1.3760321519912313,0.3373401534526854,1.299920255183413,0.32169059011164275,1.3271153846153845,0.30365384615384616,1.2715130023640662,0.33806146572104023,1.2598214285714286,0.4101190476190476,1.2301158301158301,0.411003861003861,1.14375,0.396875
0.1,0.001,10.0,corn,0,001|005,0,1.598360655737705,1.6918032786885244,17,5,17,43,0.2540983606557377,-0.017218771109551056,244,1.7336065573770492,0.27459016393442626,1.7418032786885247,0.2540983606557377,79.0,68.0,68.0,9.0,20.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227,1.3588450237059275,1.2637618743249235,1.3156772874438096,20,3,0.34637455040446097,2.0,1.3089567053935707,0.3012448355098204,1.4166666666666665,0.3380952380952381,1.3784633305848115,0.38085829606326443,1.376659724298859,0.34637455040446097,1,1.5413956887102667,0.2814029959810011,1.458213716108453,0.28923444976076557,1.4676923076923076,0.3075,1.4819148936170212,0.3049645390070922,1.375595238095238,0.34970238095238093,1.175868725868726,0.42046332046332047,1.1359375,0.4713541666666667
0.1,0.001,10.0,corn,1,002|006,0,1.138095238095238,1.5933333333333335,22,3,22,25,0.3047619047619048,-0.09540889526542329,210,1.6428571428571428,0.3047619047619048,1.638095238095238,0.3047619047619048,73.0,31.0,26.0,33.0,47.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312,1.3456827597732879,1.0813649663100806,1.20187353450762,3,3,0.4053950051091593,2.0,1.277802889873346,0.38101774062559335,1.3738095238095238,0.3547619047619047,1.282868520842178,0.4411783453256876,1.2194830145445108,0.4053950051091593,0,1.1089685190808787,0.3566150420083004,1.641509433962264,0.26549865229110514,1.583474099099099,0.29180743243243246,1.3788154069767442,0.35828488372093026,1.1983430799220274,0.3971734892787524,0.8484848484848485,0.5643939393939394,0.7767857142857143,0.6039915966386555
0.1,0.001,10.0,corn,1,002|006,0,1.119047619047619,1.5314285714285714,3,3,3,33,0.28095238095238095,-0.13647749647563234,210,1.6714285714285715,0.34285714285714286,1.5857142857142856,0.28095238095238095,23.0,50.0,59.0,34.0,44.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312,1.2079094321580894,1.1716749641294166,1.2074727805767815,5,3,0.427035835162655,2.0,1.258133616933148,0.3908889089104498,1.4214285714285713,0.3547619047619048,1.2312653306645167,0.44898182645987367,1.187322135879162,0.427035835162655,1,1.3037756857981577,0.39143638020042515,1.4338499550763704,0.3332210242587601,1.5002815315315314,0.29490427927927926,1.2941497093023255,0.3968023255813954,1.0704191033138402,0.47612085769980506,0.8484848484848485,0.5757575757575757,0.8602941176470589,0.5210084033613445
0.1,0.001,10.0,corn,1,002|006,1,1.161904761904762,1.6038095238095238,3,3,3,29,0.2,-0.20912022109626904,210,2.085714285714286,0.22857142857142856,1.8047619047619048,0.2,11.0,61.0,51.0,29.0,58.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312,1.2289676698017393,1.141348240019461,1.192614702763192,10,6,0.40086636802733544,2.0,1.2757063805248157,0.37620944039923726,1.4023809523809523,0.34285714285714286,1.2782264154565985,0.43448580087407596,1.2227873027530132,0.40086636802733544,0,1.1854438708371293,0.3555015689847151,1.5350404312668464,0.2667340521114106,1.5008445945945947,0.3458614864864865,1.3034156976744184,0.3737281976744186,1.2487816764132553,0.40886939571150094,0.9734848484848485,0.5075757575757576,0.8125,0.5477941176470589
0.1,0.001,10.0,corn,1,002|006,1,1.1,1.650793650793651,25,3,25,26,0.2761904761904762,-0.08983575589022408,210,1.6666666666666667,0.2714285714285714,1.6428571428571428,0.2761904761904762,50.0,31.0,37.0,48.0,44.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312,1.395708279879614,1.2120529057874307,1.2375501581926698,6,4,0.3964116407711038,2.0,1.2001305473625083,0.41126984690410967,1.3785714285714286,0.34285714285714286,1.3343839161169129,0.4223218231951066,1.2346637744536022,0.3964116407711038,1,1.483854641158012,0.3206296183824274,1.606019766397125,0.2714510332434861,1.6297860360360361,0.26942567567567566,1.2616279069767442,0.41624273255813954,1.0821150097465888,0.43932748538011696,0.8371212121212122,0.5189393939393939,0.7421218487394958,0.5388655462184874
0.1,0.001,10.0,corn,2,003|007,0,1.5271317829457365,1.6813953488372093,16,15,16,24,0.24806201550387597,0.0706199658734381,258,1.6627906976744187,0.2596899224806202,1.6589147286821706,0.24806201550387597,79.0,49.0,47.0,40.0,43.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236,1.001443299602148,0.9036788642122435,0.9363509507937625,5,4,0.48790499886514704,2.0,1.3102442477543765,0.316326101503014,0.9690476190476189,0.4666666666666667,0.9438544254413,0.5048029580602874,0.9334391682421674,0.48790499886514704,0,1.222124355712142,0.42695896131010636,1.0054563492063493,0.4871031746031746,1.0684584178498986,0.4500507099391481,0.93201394585726,0.5028712059064807,0.8422256097560976,0.4860264227642277,0.8625645994832041,0.4988695090439277,0.6012308998302207,0.5634550084889643
0.1,0.001,10.0,corn,2,003|007,0,1.5116279069767442,1.6333333333333333,7,5,7,26,0.2596899224806202,0.10166790003984749,258,1.5775193798449612,0.29844961240310075,1.5775193798449612,0.2596899224806202,65.0,73.0,43.0,35.0,42.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236,0.8178658112604327,0.7926778029745174,0.8555991918630582,7,5,0.5088420727269933,2.0,1.1828299105514826,0.3514808755155058,0.7047619047619047,0.5571428571428572,0.8517459141515807,0.5094390119530323,0.8178658112604327,0.5088420727269933,1,0.9823187838455014,0.47168395641678085,0.9305555555555556,0.4915674603174603,0.8504056795131847,0.4766734279918864,0.8180885972108285,0.493129614438064,0.7710873983739838,0.5208333333333333,0.7751937984496124,0.5209948320413437,0.5974108658743633,0.5870118845500849
