pid,tau,k,l2sp,n_val,set_mae,set_acc,set_qwk,set_macro_f1,base_set_mae,base_set_acc,grad_norm,head_in,embed_fcd,adapt_steps
001,0.05,3,0.0083333333333333,37,1.945945945945946,0.2972972972972973,-0.2034124233537724,0.1885057471264367,1.7837837837837838,0.3243243243243243,1.411412358720554e-05,76,1,2000
001,0.05,4,0.00625,37,1.8108108108108107,0.3783783783783784,-0.0589453172573377,0.2404040404040404,1.7837837837837838,0.3243243243243243,4.85980708617717e-05,76,1,2000
001,0.05,5,0.005,37,1.9189189189189189,0.3243243243243243,-0.0588858791661759,0.2581293706293706,1.7837837837837838,0.3243243243243243,0.0001479771308368,76,1,2000
001,0.05,6,0.0041666666666666,37,1.945945945945946,0.2972972972972973,-0.0468460111317254,0.2272727272727272,1.7837837837837838,0.3243243243243243,0.0001939646608661,76,1,2000
001,0.05,8,0.003125,37,2.0,0.2432432432432432,-0.0411805078929308,0.1578643578643578,1.7837837837837838,0.3243243243243243,0.0008375619654543,76,1,2000
001,0.05,10,0.0025,37,2.0,0.2432432432432432,-0.0411805078929308,0.1578643578643578,1.7837837837837838,0.3243243243243243,0.000700352131389,76,1,2000
001,0.05,12,0.0020833333333333,37,1.972972972972973,0.2432432432432432,-0.0271808572424205,0.1586111111111111,1.7837837837837838,0.3243243243243243,0.0006558610475622,76,1,2000
001,0.05,14,0.0017857142857142,37,1.972972972972973,0.2432432432432432,-0.0271808572424205,0.1586111111111111,1.7837837837837838,0.3243243243243243,0.0010597228538244,76,1,2000
001,0.05,16,0.0015625,37,1.972972972972973,0.2432432432432432,-0.0271808572424205,0.1586111111111111,1.7837837837837838,0.3243243243243243,0.0014637999702244,76,1,2000
001,0.05,20,0.00125,37,1.8108108108108107,0.3513513513513513,-0.0264082374318594,0.2652777777777778,1.7837837837837838,0.3243243243243243,0.0011602466693148,76,1,2000
001,0.05,25,0.001,37,1.945945945945946,0.2702702702702703,-0.1974435681261896,0.2045224171539961,1.7837837837837838,0.3243243243243243,0.001473884913139,76,1,2000
001,0.05,30,0.0008333333333333,37,1.864864864864865,0.3243243243243243,-0.0381200426186814,0.2435786435786435,1.7837837837837838,0.3243243243243243,0.0014187499182298,76,1,2000
001,0.05,40,0.000625,37,1.9189189189189189,0.2972972972972973,-0.0321796504225027,0.2191050779286073,1.7837837837837838,0.3243243243243243,0.0020713582634925,76,1,2000
001,0.05,50,0.0005,37,1.864864864864865,0.3243243243243243,-0.022099447513812,0.2771561771561771,1.7837837837837838,0.3243243243243243,0.0029401686042547,76,1,2000
001,0.05,60,0.0004166666666666,37,0.6756756756756757,0.5675675675675675,0.7028321826123713,0.4509401709401709,1.7837837837837838,0.3243243243243243,0.0025872543919831,76,1,2000
001,0.05,75,0.0003333333333333,37,1.162162162162162,0.4594594594594595,0.3466774497910769,0.3969772256728778,1.7837837837837838,0.3243243243243243,0.0040023163892328,76,1,2000
001,0.1,1,0.05,37,2.324324324324324,0.1621621621621621,-0.5657773689052437,0.1546897546897547,1.7837837837837838,0.3243243243243243,2.69709180429345e-05,76,1,2000
001,0.1,2,0.025,37,1.9189189189189189,0.3243243243243243,-0.2468450977672998,0.2683760683760684,1.7837837837837838,0.3243243243243243,8.811376517314785e-08,76,1,2000
001,0.1,3,0.0166666666666666,37,1.864864864864865,0.3243243243243243,-0.1928762494720539,0.2393162393162393,1.7837837837837838,0.3243243243243243,7.136629847082077e-07,76,1,2000
001,0.1,4,0.0125,37,1.8108108108108107,0.3783783783783784,-0.0589453172573377,0.2404040404040404,1.7837837837837838,0.3243243243243243,1.6693429643055424e-06,76,1,2000
001,0.1,5,0.01,37,1.9189189189189189,0.3243243243243243,-0.0588858791661759,0.2581293706293706,1.7837837837837838,0.3243243243243243,7.286470008693868e-06,76,1,2000
001,0.1,6,0.0083333333333333,37,1.945945945945946,0.2972972972972973,-0.0468460111317254,0.2272727272727272,1.7837837837837838,0.3243243243243243,1.585029713169206e-05,76,1,2000
001,0.1,8,0.00625,37,2.0,0.2432432432432432,-0.0411805078929308,0.1578643578643578,1.7837837837837838,0.3243243243243243,0.0002070488553727,76,1,2000
001,0.1,10,0.005,37,2.0,0.2432432432432432,-0.0411805078929308,0.1578643578643578,1.7837837837837838,0.3243243243243243,0.0001685304159764,76,1,2000
001,0.1,12,0.0041666666666666,37,1.972972972972973,0.2432432432432432,-0.0271808572424205,0.1586111111111111,1.7837837837837838,0.3243243243243243,0.0001673184451647,76,1,2000
001,0.1,14,0.0035714285714285,37,1.972972972972973,0.2432432432432432,-0.0271808572424205,0.1586111111111111,1.7837837837837838,0.3243243243243243,0.0004269194614607,76,1,2000
001,0.1,16,0.003125,37,1.972972972972973,0.2432432432432432,-0.0271808572424205,0.1586111111111111,1.7837837837837838,0.3243243243243243,0.0007518815109506,76,1,2000
001,0.1,20,0.0025,37,1.8108108108108107,0.3513513513513513,-0.0264082374318594,0.2652777777777778,1.7837837837837838,0.3243243243243243,0.0004593984631355,76,1,2000
001,0.1,25,0.002,37,1.945945945945946,0.2702702702702703,-0.1974435681261896,0.2045224171539961,1.7837837837837838,0.3243243243243243,0.0007057424518279,76,1,2000
001,0.1,30,0.0016666666666666,37,1.864864864864865,0.3243243243243243,-0.0381200426186814,0.2435786435786435,1.7837837837837838,0.3243243243243243,0.0006645380053669,76,1,2000
001,0.1,40,0.00125,37,1.9189189189189189,0.2702702702702703,-0.0561328078347067,0.2036713286713286,1.7837837837837838,0.3243243243243243,0.0012056728592142,76,1,2000
001,0.1,50,0.001,37,1.8108108108108107,0.3243243243243243,-0.0281519233102778,0.2626302729528536,1.7837837837837838,0.3243243243243243,0.001636765548028,76,1,2000
001,0.1,60,0.0008333333333333,37,0.7837837837837838,0.5405405405405406,0.6279101804656289,0.4197142857142857,1.7837837837837838,0.3243243243243243,0.0013676413800567,76,1,2000
001,0.1,75,0.0006666666666666,37,1.5135135135135136,0.3243243243243243,0.1651970954356846,0.2257625272331155,1.7837837837837838,0.3243243243243243,0.0023141568526625,76,1,2000
001,0.2,1,0.1,37,2.324324324324324,0.1351351351351351,-0.5946283572767019,0.1316666666666666,1.7837837837837838,0.3243243243243243,9.699543443275616e-05,76,1,2000
001,0.2,2,0.05,37,1.891891891891892,0.2702702702702703,-0.2660295930949445,0.193030303030303,1.7837837837837838,0.3243243243243243,4.48074843006907e-06,76,1,2000
001,0.2,3,0.0333333333333333,37,1.891891891891892,0.2702702702702703,-0.2660295930949445,0.193030303030303,1.7837837837837838,0.3243243243243243,2.761217047009268e-06,76,1,2000
001,0.2,4,0.025,37,1.8108108108108107,0.3783783783783784,-0.0589453172573377,0.2404040404040404,1.7837837837837838,0.3243243243243243,1.3690760169993157e-07,76,1,2000
001,0.2,5,0.02,37,1.9189189189189189,0.3243243243243243,-0.0588858791661759,0.2581293706293706,1.7837837837837838,0.3243243243243243,1.664995181727136e-07,76,1,2000
001,0.2,6,0.0166666666666666,37,1.945945945945946,0.2972972972972973,-0.0468460111317254,0.2272727272727272,1.7837837837837838,0.3243243243243243,1.796344122340088e-07,76,1,2000
001,0.2,8,0.0125,37,2.0,0.2432432432432432,-0.0411805078929308,0.1578643578643578,1.7837837837837838,0.3243243243243243,8.707722372491844e-06,76,1,2000
001,0.2,10,0.01,37,2.0,0.2432432432432432,-0.0411805078929308,0.1578643578643578,1.7837837837837838,0.3243243243243243,7.501739219151204e-06,76,1,2000
001,0.2,12,0.0083333333333333,37,1.972972972972973,0.2432432432432432,-0.0271808572424205,0.1586111111111111,1.7837837837837838,0.3243243243243243,8.351918040716555e-06,76,1,2000
001,0.2,14,0.0071428571428571,37,1.972972972972973,0.2432432432432432,-0.0271808572424205,0.1586111111111111,1.7837837837837838,0.3243243243243243,5.568664346355945e-05,76,1,2000
001,0.2,16,0.00625,37,1.972972972972973,0.2432432432432432,-0.0271808572424205,0.1586111111111111,1.7837837837837838,0.3243243243243243,0.0001610646431799,76,1,2000
001,0.2,20,0.005,37,1.837837837837838,0.3243243243243243,-0.023574693288429,0.2417857142857142,1.7837837837837838,0.3243243243243243,6.435941759264097e-05,76,1,2000
001,0.2,25,0.004,37,1.972972972972973,0.2702702702702703,-0.210765326566048,0.2068504594820384,1.7837837837837838,0.3243243243243243,0.0001586794387549,76,1,2000
