pid,tau,k,l2sp,n_val,set_mae,set_acc,set_qwk,set_macro_f1,base_set_mae,base_set_acc,grad_norm,head_in,embed_fcd,adapt_steps
001,1.0,1,0.5,37,2.3783783783783785,0.16216216216216217,-0.7201025969862136,0.15576923076923077,1.4864864864864864,0.35135135135135137,0.0004929833230562508,76,1,2000
001,1.0,2,0.25,37,2.081081081081081,0.1891891891891892,-0.5718314824607789,0.10769230769230768,1.4864864864864864,0.35135135135135137,9.272687748307362e-05,76,1,2000
001,1.0,3,0.16666666666666666,37,2.054054054054054,0.1891891891891892,-0.5487161449173408,0.11200000000000002,1.4864864864864864,0.35135135135135137,9.44161911320407e-06,76,1,2000
001,1.0,4,0.125,37,1.837837837837838,0.35135135135135137,-0.17606412382531778,0.2574074074074074,1.4864864864864864,0.35135135135135137,1.7708771338220686e-07,76,1,2000
001,1.0,5,0.1,37,1.864864864864865,0.2702702702702703,-0.03635005601892205,0.20275862068965517,1.4864864864864864,0.35135135135135137,1.949438910742174e-06,76,1,2000
001,1.0,6,0.08333333333333333,37,1.972972972972973,0.2702702702702703,-0.043994011286421664,0.19561771561771563,1.4864864864864864,0.35135135135135137,1.5199448455405218e-07,76,1,2000
001,1.0,8,0.0625,37,2.0,0.24324324324324326,-0.06456140350877182,0.18357142857142858,1.4864864864864864,0.35135135135135137,1.8382445432507666e-07,76,1,2000
001,1.0,10,0.05,37,2.0,0.24324324324324326,-0.06456140350877182,0.18357142857142858,1.4864864864864864,0.35135135135135137,1.8345124885854602e-07,76,1,2000
001,1.0,12,0.041666666666666664,37,2.0,0.24324324324324326,-0.06456140350877182,0.18357142857142858,1.4864864864864864,0.35135135135135137,1.9004977502845577e-07,76,1,2000
001,1.0,14,0.03571428571428571,37,2.0,0.24324324324324326,-0.06456140350877182,0.18357142857142858,1.4864864864864864,0.35135135135135137,1.9143027429890935e-07,76,1,2000
001,1.0,16,0.03125,37,2.027027027027027,0.21621621621621623,-0.08577878103837477,0.17118279569892475,1.4864864864864864,0.35135135135135137,2.0423507862687984e-07,76,1,2000
001,1.0,20,0.025,37,1.864864864864865,0.32432432432432434,-0.08756046136673667,0.2468637992831541,1.4864864864864864,0.35135135135135137,1.9572250664623425e-07,76,1,2000
001,1.0,25,0.02,37,1.9189189189189189,0.32432432432432434,-0.17085558015366575,0.2689655172413793,1.4864864864864864,0.35135135135135137,2.0041630932610133e-07,76,1,2000
001,1.0,30,0.016666666666666666,37,1.8918918918918919,0.32432432432432434,-0.07766990291262132,0.2671629445822994,1.4864864864864864,0.35135135135135137,1.9275412910246814e-07,76,1,2000
001,1.0,40,0.0125,37,1.945945945945946,0.2972972972972973,-0.09563106796116494,0.2542597187758478,1.4864864864864864,0.35135135135135137,4.0216053776021e-07,76,1,2000
001,1.0,50,0.01,37,1.9189189189189189,0.2972972972972973,-0.09991365486616499,0.2512820512820513,1.4864864864864864,0.35135135135135137,2.1599061028609867e-07,76,1,2000
001,1.0,60,0.008333333333333333,37,1.1081081081081081,0.4594594594594595,0.36881432398139014,0.3766017316017316,1.4864864864864864,0.35135135135135137,2.015112272601982e-07,76,1,2000
001,1.0,75,0.006666666666666667,37,1.837837837837838,0.2972972972972973,-0.02530120481927689,0.19416666666666665,1.4864864864864864,0.35135135135135137,2.0625807337637525e-06,76,1,2000
002,1.0,1,0.5,28,1.6428571428571428,0.35714285714285715,-0.01371365880416886,0.12903225806451613,1.75,0.25,7.870510643215312e-08,76,1,2000
002,1.0,2,0.25,28,2.392857142857143,0.21428571428571427,-0.5463362068965518,0.14222222222222222,1.75,0.25,0.0003105347859673202,76,1,2000
002,1.0,3,0.16666666666666666,28,1.7142857142857142,0.14285714285714285,-0.260450160771704,0.09487179487179487,1.75,0.25,3.018612915184349e-06,76,1,2000
002,1.0,4,0.125,28,1.8571428571428572,0.10714285714285714,-0.3913043478260869,0.06555183946488294,1.75,0.25,7.590365669329913e-08,76,1,2000
002,1.0,5,0.1,28,1.6071428571428572,0.14285714285714285,-0.202247191011236,0.08333333333333333,1.75,0.25,6.404903274415119e-08,76,1,2000
002,1.0,6,0.08333333333333333,28,1.4642857142857142,0.21428571428571427,-0.05723370429252772,0.12307692307692308,1.75,0.25,9.044530457913424e-08,76,1,2000
002,1.0,8,0.0625,28,1.1071428571428572,0.42857142857142855,0.2786647314949202,0.18653846153846154,1.75,0.25,9.926229438406153e-08,76,1,2000
002,1.0,10,0.05,28,1.0,0.4642857142857143,0.37604456824512533,0.2227956989247312,1.75,0.25,9.275932910668416e-08,76,1,2000
002,1.0,12,0.041666666666666664,28,0.7857142857142857,0.5357142857142857,0.5581854043392505,0.2574712643678161,1.75,0.25,1.1094911656073236e-07,76,1,2000
002,1.0,14,0.03571428571428571,28,1.3214285714285714,0.32142857142857145,0.14141414141414144,0.1688888888888889,1.75,0.25,9.771935083335848e-08,76,1,2000
002,1.0,16,0.03125,28,1.4642857142857142,0.2857142857142857,0.042005420054200715,0.14896551724137932,1.75,0.25,9.659175503884398e-08,76,1,2000
002,1.0,20,0.025,28,1.5,0.25,-0.04922850844966953,0.13925925925925925,1.75,0.25,1.1165748503572104e-07,76,1,2000
002,1.0,25,0.02,28,1.25,0.42857142857142855,0.1845549738219895,0.20766283524904217,1.75,0.25,1.465264887201556e-07,76,1,2000
002,1.0,30,0.016666666666666666,28,1.1785714285714286,0.42857142857142855,0.3050239234449761,0.2595785440613027,1.75,0.25,1.1621537510109192e-07,76,1,2000
002,1.0,40,0.0125,28,1.0357142857142858,0.5714285714285714,0.3463356973995272,0.3055555555555556,1.75,0.25,1.5351123749951512e-07,76,1,2000
002,1.0,50,0.01,28,1.0714285714285714,0.5357142857142857,0.29648241206030157,0.2951388888888889,1.75,0.25,1.2539094029762055e-07,76,1,2000
002,1.0,60,0.008333333333333333,28,0.8571428571428571,0.5357142857142857,0.46484641638225255,0.346218487394958,1.75,0.25,2.2324044834931556e-07,76,1,2000
003,1.0,1,0.5,37,2.027027027027027,0.10810810810810811,-0.34812640303919884,0.1571428571428571,1.7027027027027026,0.2702702702702703,0.00032678365823812783,76,1,2000
003,1.0,2,0.25,37,1.3513513513513513,0.1891891891891892,0.21477079796264853,0.17868131868131867,1.7027027027027026,0.2702702702702703,0.0004749055951833725,76,1,2000
003,1.0,3,0.16666666666666666,37,1.135135135135135,0.21621621621621623,0.540036563071298,0.17964912280701753,1.7027027027027026,0.2702702702702703,7.320034637814388e-05,76,1,2000
003,1.0,4,0.125,37,0.5405405405405406,0.5675675675675675,0.8633677991137371,0.45227446882619293,1.7027027027027026,0.2702702702702703,5.365472475205024e-07,76,1,2000
003,1.0,5,0.1,37,0.6756756756756757,0.43243243243243246,0.8310943002478153,0.28835838491010907,1.7027027027027026,0.2702702702702703,5.56291115572094e-06,76,1,2000
003,1.0,6,0.08333333333333333,37,0.8918918918918919,0.3783783783783784,0.7295254615289308,0.2161290322580645,1.7027027027027026,0.2702702702702703,5.80479627387831e-06,76,1,2000
003,1.0,8,0.0625,37,0.5945945945945946,0.5675675675675675,0.8475274725274725,0.36717948717948723,1.7027027027027026,0.2702702702702703,0.0001013962464639917,76,1,2000
003,1.0,10,0.05,37,0.40540540540540543,0.6216216216216216,0.9208107767845902,0.5132467532467533,1.7027027027027026,0.2702702702702703,2.1756124624516815e-05,76,1,2000
003,1.0,12,0.041666666666666664,37,0.5135135135135135,0.5675675675675675,0.8723974964874186,0.4192857142857143,1.7027027027027026,0.2702702702702703,6.167365063447505e-05,76,1,2000
003,1.0,14,0.03571428571428571,37,0.5135135135135135,0.5675675675675675,0.8723974964874186,0.4192857142857143,1.7027027027027026,0.2702702702702703,3.1332799608208006e-06,76,1,2000
003,1.0,16,0.03125,37,0.4864864864864865,0.5945945945945946,0.8766982824916688,0.5009523809523809,1.7027027027027026,0.2702702702702703,1.2613519402293605e-06,76,1,2000
003,1.0,20,0.025,37,0.5675675675675675,0.5135135135135135,0.8585738763674706,0.37236842105263157,1.7027027027027026,0.2702702702702703,1.1515347978274804e-05,76,1,2000
003,1.0,25,0.02,37,0.6216216216216216,0.5135135135135135,0.8397848051436819,0.3746031746031746,1.7027027027027026,0.2702702702702703,4.457992417883361e-06,76,1,2000
003,1.0,30,0.016666666666666666,37,0.5945945945945946,0.5135135135135135,0.8399192385347563,0.36555023923444974,1.7027027027027026,0.2702702702702703,1.8829595092029194e-06,76,1,2000
003,1.0,40,0.0125,37,0.4864864864864865,0.5405405405405406,0.8953027730616865,0.4752927773980405,1.7027027027027026,0.2702702702702703,1.2817558854294475e-05,76,1,2000
003,1.0,50,0.01,37,0.5135135135135135,0.5135135135135135,0.8919182083739046,0.41148325358851673,1.7027027027027026,0.2702702702702703,3.859844582621008e-05,76,1,2000
003,1.0,60,0.008333333333333333,37,0.40540540540540543,0.6216216216216216,0.9173781689215815,0.5293030303030303,1.7027027027027026,0.2702702702702703,7.925874524516985e-05,76,1,2000
003,1.0,75,0.006666666666666667,37,0.5675675675675675,0.5135135135135135,0.8626048686563059,0.4533333333333333,1.7027027027027026,0.2702702702702703,0.0001342431642115116,76,1,2000
004,1.0,1,0.5,34,0.7647058823529411,0.6176470588235294,0.15740120562625592,0.551994301994302,0.8823529411764706,0.5588235294117647,0.0006054340628907084,76,1,2000
004,1.0,2,0.25,34,0.4411764705882353,0.6470588235294118,0.4283935242839352,0.5410052910052909,0.8823529411764706,0.5588235294117647,0.00021072015806566924,76,1,2000
004,1.0,3,0.16666666666666666,34,0.4411764705882353,0.6764705882352942,0.39210850801479646,0.5357142857142857,0.8823529411764706,0.5588235294117647,2.3662791193146404e-07,76,1,2000
004,1.0,4,0.125,34,0.4117647058823529,0.6176470588235294,0.5648,0.6587301587301587,0.8823529411764706,0.5588235294117647,9.944270118467102e-08,76,1,2000
004,1.0,5,0.1,34,0.47058823529411764,0.5294117647058824,0.5577235772357723,0.6032784419881194,0.8823529411764706,0.5588235294117647,2.0298237757288007e-07,76,1,2000
004,1.0,6,0.08333333333333333,34,0.35294117647058826,0.6470588235294118,0.6222222222222222,0.7021604938271605,0.8823529411764706,0.5588235294117647,3.7569066080322955e-06,76,1,2000
004,1.0,8,0.0625,34,0.29411764705882354,0.7058823529411765,0.6450939457202505,0.7397883597883598,0.8823529411764706,0.5588235294117647,1.2091232974853483e-06,76,1,2000
004,1.0,10,0.05,34,0.2647058823529412,0.7352941176470589,0.7445742904841403,0.7832258064516129,0.8823529411764706,0.5588235294117647,1.0907140790550329e-07,76,1,2000
004,1.0,12,0.041666666666666664,34,0.2647058823529412,0.7352941176470589,0.7223230490018149,0.7890909090909091,0.8823529411764706,0.5588235294117647,1.1468083016552555e-07,76,1,2000
004,1.0,14,0.03571428571428571,34,0.23529411764705882,0.7941176470588235,0.734375,0.8165106498439831,0.8823529411764706,0.5588235294117647,6.780709327358636e-08,76,1,2000
004,1.0,16,0.03125,34,0.23529411764705882,0.7941176470588235,0.734375,0.8165106498439831,0.8823529411764706,0.5588235294117647,1.2409652754286071e-06,76,1,2000
004,1.0,20,0.025,34,0.23529411764705882,0.7941176470588235,0.75254730713246,0.8144349477682811,0.8823529411764706,0.5588235294117647,6.63842243397994e-08,76,1,2000
004,1.0,25,0.02,34,0.2647058823529412,0.7647058823529411,0.5039787798408488,0.7305877305877306,0.8823529411764706,0.5588235294117647,6.691400500358213e-08,76,1,2000
004,1.0,30,0.016666666666666666,34,0.20588235294117646,0.8235294117647058,0.5941644562334217,0.7724152724152723,0.8823529411764706,0.5588235294117647,8.302225751322112e-08,76,1,2000
004,1.0,40,0.0125,34,0.23529411764705882,0.7941176470588235,0.556135770234987,0.754796542272823,0.8823529411764706,0.5588235294117647,1.2350815836725815e-07,76,1,2000
004,1.0,50,0.01,34,0.14705882352941177,0.8529411764705882,0.7578347578347578,0.8986175115207372,0.8823529411764706,0.5588235294117647,1.2149759243129665e-07,76,1,2000
004,1.0,60,0.008333333333333333,34,0.17647058823529413,0.8235294117647058,0.7110481586402266,0.8786764705882352,0.8823529411764706,0.5588235294117647,6.572005872840236e-07,76,1,2000
004,1.0,75,0.006666666666666667,34,0.14705882352941177,0.8529411764705882,0.7578347578347578,0.8986175115207372,0.8823529411764706,0.5588235294117647,1.0245071280223783e-06,76,1,2000
005,1.0,1,0.5,36,1.8611111111111112,0.16666666666666666,0.09713375796178336,0.15999999999999998,2.138888888888889,0.16666666666666666,0.00042170059168711305,76,1,2000
005,1.0,2,0.25,36,1.5833333333333333,0.19444444444444445,0.22228843861740177,0.2141025641025641,2.138888888888889,0.16666666666666666,1.1315104302411783e-06,76,1,2000
005,1.0,3,0.16666666666666666,36,1.4722222222222223,0.25,0.2217165149544863,0.2621212121212121,2.138888888888889,0.16666666666666666,2.669126217824669e-07,76,1,2000
005,1.0,4,0.125,36,1.1666666666666667,0.2777777777777778,0.3338582677165355,0.2547138047138047,2.138888888888889,0.16666666666666666,1.5273316478214838e-07,76,1,2000
005,1.0,5,0.1,36,1.25,0.2777777777777778,0.2830045523520486,0.2651378033730975,2.138888888888889,0.16666666666666666,2.737756040005479e-05,76,1,2000
005,1.0,6,0.08333333333333333,36,1.1111111111111112,0.3055555555555556,0.3558648111332008,0.2857236965932618,2.138888888888889,0.16666666666666666,1.3386441821694461e-07,76,1,2000
005,1.0,8,0.0625,36,1.1666666666666667,0.3333333333333333,0.28576879053796267,0.2867080745341615,2.138888888888889,0.16666666666666666,1.558172897375698e-07,76,1,2000
005,1.0,10,0.05,36,1.1388888888888888,0.3611111111111111,0.320627802690583,0.33333333333333337,2.138888888888889,0.16666666666666666,1.1782063324972114e-07,76,1,2000
005,1.0,12,0.041666666666666664,36,1.1944444444444444,0.2777777777777778,0.3223684210526315,0.25392156862745097,2.138888888888889,0.16666666666666666,8.679703000780137e-08,76,1,2000
005,1.0,14,0.03571428571428571,36,0.7777777777777778,0.4444444444444444,0.5990099009900991,0.38884497145366714,2.138888888888889,0.16666666666666666,1.4215078181223362e-07,76,1,2000
005,1.0,16,0.03125,36,0.8333333333333334,0.4722222222222222,0.5083459787556905,0.38697628458498023,2.138888888888889,0.16666666666666666,1.3154388511793513e-07,76,1,2000
005,1.0,20,0.025,36,0.4722222222222222,0.5555555555555556,0.8428308823529411,0.46675824175824177,2.138888888888889,0.16666666666666666,1.3836761070251669e-07,76,1,2000
005,1.0,25,0.02,36,0.6111111111111112,0.5,0.7525773195876289,0.4431052631578948,2.138888888888889,0.16666666666666666,1.8081048835938418e-07,76,1,2000
005,1.0,30,0.016666666666666666,36,0.4166666666666667,0.5833333333333334,0.8761467889908257,0.4775925925925926,2.138888888888889,0.16666666666666666,1.6427674154328997e-07,76,1,2000
005,1.0,40,0.0125,36,0.3611111111111111,0.6666666666666666,0.8701923076923077,0.5470396270396269,2.138888888888889,0.16666666666666666,1.8716994532042008e-07,76,1,2000
005,1.0,50,0.01,36,0.7222222222222222,0.5277777777777778,0.6640746500777606,0.4537777777777777,2.138888888888889,0.16666666666666666,2.0719760129850329e-07,76,1,2000
005,1.0,60,0.008333333333333333,36,0.5833333333333334,0.6388888888888888,0.6640190627482129,0.4724941724941726,2.138888888888889,0.16666666666666666,3.3386606901331106e-06,76,1,2000
005,1.0,75,0.006666666666666667,36,0.2777777777777778,0.8333333333333334,0.8158995815899581,0.6333333333333333,2.138888888888889,0.16666666666666666,1.975970371859148e-05,76,1,2000
006,1.0,1,0.5,35,0.9142857142857143,0.42857142857142855,0.00406504065040636,0.2561904761904762,1.0571428571428572,0.4857142857142857,6.236211191890106e-08,76,1,2000
006,1.0,2,0.25,35,0.8,0.45714285714285713,0.21641791044776115,0.267843137254902,1.0571428571428572,0.4857142857142857,6.26203973297379e-06,76,1,2000
006,1.0,3,0.16666666666666666,35,0.7142857142857143,0.4857142857142857,0.33572332349219725,0.325,1.0571428571428572,0.4857142857142857,1.6137970249019418e-07,76,1,2000
006,1.0,4,0.125,35,0.6285714285714286,0.5142857142857142,0.46875,0.3391812865497076,1.0571428571428572,0.4857142857142857,1.375256601932051e-07,76,1,2000
