dropout,lr,window_seconds,loss,fold,val_pids,seed,best_set_mae,smoothed_best_set_mae,best_epoch_smoothed,best_epoch_1se,metrics_epoch,epochs_run,set_acc_at_best,qwk_at_best,val_n,mae_argmax,acc_argmax,mae_median,acc_median,pred_loa0,pred_loa1,pred_loa2,pred_loa3,pred_loa4,const_set_mae,const_loa_mae,const_set_acc,const_loa_acc,lbl_loa0,lbl_loa1,lbl_loa2,lbl_loa3,lbl_loa4,trn_loa0,trn_loa1,trn_loa2,trn_loa3,trn_loa4
0.1,0.002,10.0,ce,2,003|007,3,1.4922480620155039,1.5883720930232559,23,22,23,32,0.24806201550387597,0.008501483422107436,258,1.748062015503876,0.24806201550387597,1.748062015503876,0.24806201550387597,96.0,34.0,38.0,42.0,48.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.1,0.002,10.0,ce,3,004|008,1,1.1,1.33125,27,3,27,29,0.3375,-0.020358700920988904,240,1.325,0.3375,1.3041666666666667,0.3416666666666667,76.0,58.0,46.0,14.0,46.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.1,0.002,10.0,ce,3,004|008,2,1.0833333333333333,1.3250000000000002,4,3,4,24,0.3125,0.03404222170288995,240,1.4083333333333334,0.3125,1.2958333333333334,0.3333333333333333,74.0,49.0,46.0,12.0,59.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.1,0.002,10.0,ce,3,004|008,0,1.2041666666666666,1.3658333333333332,32,32,32,54,0.325,0.06044063594249538,240,1.5416666666666667,0.325,1.55,0.30833333333333335,71.0,51.0,22.0,20.0,76.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.1,0.002,10.0,ce,3,004|008,3,1.125,1.3516666666666666,17,6,17,25,0.30416666666666664,0.0777292576419214,240,1.2666666666666666,0.30416666666666664,1.2791666666666666,0.29583333333333334,79.0,36.0,62.0,27.0,36.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.1,0.002,10.0,ce,4,009|011,2,1.036,1.2432,5,4,5,25,0.488,0.3992864970515819,250,1.3,0.488,1.292,0.42,148.0,19.0,12.0,6.0,65.0,1.468,3,0.368,4,79,43,11,45,92,433,276,214,133,227
0.1,0.002,10.0,ce,4,009|011,1,1.176,1.2424,8,8,8,29,0.512,0.3990352005296087,250,1.176,0.512,1.08,0.472,77.0,61.0,8.0,10.0,94.0,1.468,3,0.368,4,79,43,11,45,92,433,276,214,133,227
0.1,0.002,10.0,ce,4,009|011,0,1.22,1.36,12,10,12,31,0.42,0.32947619942545703,250,1.364,0.42,1.356,0.388,106.0,50.0,17.0,23.0,54.0,1.468,3,0.368,4,79,43,11,45,92,433,276,214,133,227
0.1,0.002,10.0,ce,3,004|008,4,1.1708333333333334,1.2775,30,26,30,53,0.30416666666666664,0.01850294365012628,240,1.2916666666666667,0.30416666666666664,1.2708333333333333,0.30833333333333335,59.0,56.0,70.0,16.0,39.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.1,0.002,10.0,ce,4,009|011,3,1.092,1.2704,9,6,9,28,0.42,0.30964406323779925,250,1.288,0.42,1.296,0.372,71.0,24.0,50.0,29.0,76.0,1.468,3,0.368,4,79,43,11,45,92,433,276,214,133,227
0.1,0.002,10.0,ce,5,010|012,1,1.680327868852459,1.762295081967213,19,16,19,26,0.2459016393442623,-0.3398069475752845,244,1.9180327868852458,0.2459016393442623,1.889344262295082,0.22950819672131148,108.0,44.0,29.0,12.0,51.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274
0.1,0.002,10.0,ce,4,009|011,4,1.18,1.3831999999999998,6,3,6,35,0.476,0.3351250292124328,250,1.408,0.476,1.3,0.456,154.0,2.0,17.0,8.0,69.0,1.468,3,0.368,4,79,43,11,45,92,433,276,214,133,227
0.1,0.002,10.0,ce,5,010|012,0,1.6024590163934427,1.7360655737704918,25,12,25,40,0.26229508196721313,-0.13972840040832746,244,1.6557377049180328,0.26229508196721313,1.651639344262295,0.26229508196721313,101.0,63.0,19.0,23.0,38.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274
0.1,0.002,10.0,ce,5,010|012,3,1.3647540983606556,1.7008196721311475,4,4,4,27,0.3483606557377049,-0.14047407407407397,244,1.6311475409836065,0.3483606557377049,1.6557377049180328,0.2786885245901639,137.0,17.0,32.0,23.0,35.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274
0.1,0.002,10.0,ce,5,010|012,4,1.6229508196721312,1.7311475409836068,18,10,18,33,0.3155737704918033,-0.18859954579863758,244,1.6680327868852458,0.3155737704918033,1.6434426229508197,0.319672131147541,122.0,44.0,27.0,11.0,40.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274
0.15,0.001,10.0,ce,0,001|005,0,1.6024590163934427,1.6770491803278689,9,8,9,29,0.3155737704918033,0.05624708704202619,244,1.7581967213114753,0.3155737704918033,1.7254098360655739,0.3073770491803279,127.0,40.0,58.0,11.0,8.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
