epoch,set_acc,macro_f1,set_mae,qwk,lr,val_n,const_set_mae,const_loa_mae,const_set_acc,const_loa_acc,pdconst_set_mae,pdconst_set_acc,pdconst_oracle_set_mae,pdconst_n_drivers,mae_argmax,acc_argmax,mae_median,acc_median,pred_loa0,pred_loa1,pred_loa2,pred_loa3,pred_loa4,init_set_mae,init_set_acc,selectable
0,0.3944636678200692,0.2651003073294095,1.5259515570934257,0.1453477835369168,0.0003378995433789954,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.5259515570934257,0.3944636678200692,1.3771626297577855,0.19377162629757785,205,18,11,5,50,1.7162629757785468,0.17647058823529413,0
1,0.40484429065743943,0.32125646296815197,1.4359861591695502,0.24679456241130215,0.0006712328767123288,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.4359861591695502,0.40484429065743943,1.2837370242214532,0.25951557093425603,126,33,24,5,101,1.7162629757785468,0.17647058823529413,0
2,0.4671280276816609,0.4282633898019215,1.0588235294117647,0.44864439350790675,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0588235294117647,0.4671280276816609,1.0103806228373702,0.3494809688581315,123,82,13,9,62,1.7162629757785468,0.17647058823529413,0
3,0.47750865051903113,0.43589609860008904,1.1522491349480968,0.39153086024031314,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1522491349480968,0.47750865051903113,1.1141868512110726,0.39792387543252594,112,41,26,31,79,1.7162629757785468,0.17647058823529413,1
4,0.5190311418685121,0.4738467202396821,1.0449826989619377,0.4346355700864809,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0449826989619377,0.5190311418685121,1.027681660899654,0.4740484429065744,135,43,28,20,63,1.7162629757785468,0.17647058823529413,1
5,0.4532871972318339,0.43576244424268734,1.2145328719723183,0.32490056283423396,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.2145328719723183,0.4532871972318339,1.1453287197231834,0.4013840830449827,61,50,42,57,79,1.7162629757785468,0.17647058823529413,1
6,0.48788927335640137,0.44549103710965127,1.1591695501730104,0.3915081429504269,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1591695501730104,0.48788927335640137,1.0588235294117647,0.48788927335640137,119,39,24,24,83,1.7162629757785468,0.17647058823529413,1
7,0.5086505190311419,0.4542353962164,1.0380622837370241,0.4719142581041905,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0380622837370241,0.5086505190311419,1.0,0.4359861591695502,108,42,33,23,83,1.7162629757785468,0.17647058823529413,1
8,0.5363321799307958,0.4820060627673938,0.9411764705882353,0.506005790387956,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9411764705882353,0.5363321799307958,0.9446366782006921,0.5017301038062284,111,28,56,28,66,1.7162629757785468,0.17647058823529413,1
9,0.532871972318339,0.462214107043499,0.9653979238754326,0.5320938660239585,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9653979238754326,0.532871972318339,0.903114186851211,0.5121107266435986,114,27,33,33,82,1.7162629757785468,0.17647058823529413,1
10,0.5224913494809689,0.4727110305380924,1.0449826989619377,0.44309101195106415,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0449826989619377,0.5224913494809689,0.9826989619377162,0.5121107266435986,133,31,25,35,65,1.7162629757785468,0.17647058823529413,1
11,0.532871972318339,0.512722526188689,1.0173010380622838,0.46518206972883236,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0173010380622838,0.532871972318339,0.9930795847750865,0.5017301038062284,88,33,42,38,88,1.7162629757785468,0.17647058823529413,1
12,0.5224913494809689,0.4655166847512543,1.0726643598615917,0.4539849848356784,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0726643598615917,0.5224913494809689,1.0484429065743945,0.5224913494809689,115,34,20,21,99,1.7162629757785468,0.17647058823529413,1
13,0.5432525951557093,0.5017995688308569,0.9515570934256056,0.524647172024526,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9515570934256056,0.5432525951557093,0.9826989619377162,0.49480968858131485,84,39,35,37,94,1.7162629757785468,0.17647058823529413,1
14,0.48788927335640137,0.45847186173070353,1.0968858131487889,0.43329966129894815,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0968858131487889,0.48788927335640137,1.1003460207612457,0.46366782006920415,70,42,38,42,97,1.7162629757785468,0.17647058823529413,1
15,0.48788927335640137,0.4758098430394881,1.1557093425605536,0.3644084119056684,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1557093425605536,0.48788927335640137,1.1280276816608996,0.4740484429065744,86,41,42,35,85,1.7162629757785468,0.17647058823529413,1
16,0.5051903114186851,0.47724987048514844,1.027681660899654,0.43864862621399514,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.027681660899654,0.5051903114186851,0.9826989619377162,0.4982698961937716,92,51,49,28,69,1.7162629757785468,0.17647058823529413,1
17,0.5259515570934256,0.49948730095305915,1.013840830449827,0.44683844533053885,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.013840830449827,0.5259515570934256,1.0242214532871972,0.4913494809688581,96,55,34,21,83,1.7162629757785468,0.17647058823529413,1
