epoch,set_acc,macro_f1,set_mae,qwk,lr,val_n,const_set_mae,const_loa_mae,const_set_acc,const_loa_acc,pdconst_set_mae,pdconst_set_acc,pdconst_oracle_set_mae,pdconst_n_drivers,mae_argmax,acc_argmax,mae_median,acc_median,pred_loa0,pred_loa1,pred_loa2,pred_loa3,pred_loa4,init_set_mae,init_set_acc,selectable
0,0.43252595155709345,0.3185642371895064,1.3806228373702423,0.2833538079720578,0.0003378995433789954,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.3806228373702423,0.43252595155709345,1.2698961937716262,0.1903114186851211,172,16,11,16,74,1.5951557093425606,0.20761245674740483,0
1,0.4913494809688581,0.4421589457386566,1.2387543252595157,0.325796540400732,0.0006712328767123288,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.2387543252595157,0.4913494809688581,1.1487889273356402,0.32525951557093424,168,22,21,7,71,1.5951557093425606,0.20761245674740483,0
2,0.43944636678200694,0.4199499042998237,1.328719723183391,0.28991744867000635,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.328719723183391,0.43944636678200694,1.2110726643598615,0.314878892733564,80,40,38,11,120,1.5951557093425606,0.20761245674740483,0
3,0.48788927335640137,0.46031640745886504,1.1314878892733564,0.3974973913081207,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1314878892733564,0.48788927335640137,1.0865051903114187,0.40484429065743943,81,37,49,19,103,1.5951557093425606,0.20761245674740483,1
4,0.5086505190311419,0.5131231644400821,1.0865051903114187,0.3837354524765483,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0865051903114187,0.5086505190311419,1.0899653979238755,0.38408304498269896,99,53,38,28,71,1.5951557093425606,0.20761245674740483,1
5,0.5397923875432526,0.523708485171283,1.0761245674740485,0.4061071465622469,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0761245674740485,0.5397923875432526,1.0242214532871972,0.4982698961937716,92,21,38,57,81,1.5951557093425606,0.20761245674740483,1
6,0.48788927335640137,0.4616486304245937,1.0,0.4864773924125899,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0,0.48788927335640137,0.9342560553633218,0.47058823529411764,114,50,40,18,67,1.5951557093425606,0.20761245674740483,1
7,0.5259515570934256,0.5326569339921197,1.027681660899654,0.44648095619075334,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.027681660899654,0.5259515570934256,1.0346020761245676,0.4844290657439446,85,49,32,32,91,1.5951557093425606,0.20761245674740483,1
8,0.4982698961937716,0.4666041438155381,1.0173010380622838,0.47040066043427176,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0173010380622838,0.4982698961937716,1.0519031141868511,0.43944636678200694,101,59,28,25,76,1.5951557093425606,0.20761245674740483,1
9,0.5190311418685121,0.5264571573784915,1.0,0.4572361489029121,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0,0.5190311418685121,0.9273356401384083,0.5017301038062284,90,53,35,39,72,1.5951557093425606,0.20761245674740483,1
