epoch,set_acc,macro_f1,set_mae,qwk,lr,val_n,const_set_mae,const_loa_mae,const_set_acc,const_loa_acc,pdconst_set_mae,pdconst_set_acc,pdconst_oracle_set_mae,pdconst_n_drivers,mae_argmax,acc_argmax,mae_median,acc_median,pred_loa0,pred_loa1,pred_loa2,pred_loa3,pred_loa4,init_set_mae,init_set_acc,selectable
0,0.17301038062283736,0.10417358813334235,1.3944636678200693,0.07071787115412276,0.0003378995433789954,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.5778546712802768,0.3633217993079585,1.3944636678200693,0.17301038062283736,13,199,76,1,0,1.5155709342560553,0.3079584775086505,0
1,0.1972318339100346,0.13623328558931816,1.2906574394463668,0.17485011229372127,0.0006712328767123288,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.453287197231834,0.4083044982698962,1.2906574394463668,0.1972318339100346,6,140,118,25,0,1.5155709342560553,0.3079584775086505,0
2,0.2906574394463668,0.2768858861880769,1.179930795847751,0.3418542331647445,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.3702422145328719,0.43252595155709345,1.179930795847751,0.2906574394463668,30,106,81,39,33,1.5155709342560553,0.3079584775086505,0
3,0.3633217993079585,0.35637323791725084,1.179930795847751,0.35657001194329985,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.3356401384083045,0.43944636678200694,1.179930795847751,0.3633217993079585,27,73,82,38,69,1.5155709342560553,0.3079584775086505,1
4,0.4429065743944637,0.4384870310405359,1.065743944636678,0.4230422462648119,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1141868512110726,0.5224913494809689,1.065743944636678,0.4429065743944637,51,74,54,36,74,1.5155709342560553,0.3079584775086505,1
5,0.4809688581314879,0.45400315574778993,0.972318339100346,0.47888772088669274,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.041522491349481,0.5259515570934256,0.972318339100346,0.4809688581314879,82,74,55,25,53,1.5155709342560553,0.3079584775086505,1
6,0.4740484429065744,0.4711776394334839,1.0449826989619377,0.41542726595990453,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1107266435986158,0.5051903114186851,1.0449826989619377,0.4740484429065744,54,73,54,48,60,1.5155709342560553,0.3079584775086505,1
7,0.46366782006920415,0.4579425962797957,1.0311418685121108,0.4382740045537846,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.069204152249135,0.4982698961937716,1.0311418685121108,0.46366782006920415,61,66,56,45,61,1.5155709342560553,0.3079584775086505,1
8,0.4809688581314879,0.47053015600864595,1.069204152249135,0.41770775323678944,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1072664359861593,0.5051903114186851,1.069204152249135,0.4809688581314879,81,60,39,43,66,1.5155709342560553,0.3079584775086505,1
9,0.4429065743944637,0.4314836986146874,1.0934256055363323,0.4358991202346041,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1245674740484428,0.4913494809688581,1.0934256055363323,0.4429065743944637,58,57,44,47,83,1.5155709342560553,0.3079584775086505,1
10,0.5086505190311419,0.49030271396632863,1.0103806228373702,0.47279452544540346,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.041522491349481,0.532871972318339,1.0103806228373702,0.5086505190311419,72,42,53,35,87,1.5155709342560553,0.3079584775086505,1
11,0.5086505190311419,0.47790466848715163,1.0242214532871972,0.47264192394257576,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0103806228373702,0.5397923875432526,1.0242214532871972,0.5086505190311419,77,53,31,40,88,1.5155709342560553,0.3079584775086505,1
12,0.49480968858131485,0.4798529101057998,1.1557093425605536,0.34660282611234383,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1591695501730104,0.5121107266435986,1.1557093425605536,0.49480968858131485,110,37,39,44,59,1.5155709342560553,0.3079584775086505,1
13,0.5155709342560554,0.4944723650897588,0.9446366782006921,0.5082467105817343,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9342560553633218,0.5397923875432526,0.9446366782006921,0.5155709342560554,73,69,48,25,74,1.5155709342560553,0.3079584775086505,1
14,0.4982698961937716,0.47442810457516343,0.9965397923875432,0.4965345421849243,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0622837370242215,0.4982698961937716,0.9965397923875432,0.4982698961937716,56,46,52,50,85,1.5155709342560553,0.3079584775086505,1
15,0.46366782006920415,0.4430249800236828,1.0865051903114187,0.42368334218039394,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0934256055363323,0.5086505190311419,1.0865051903114187,0.46366782006920415,86,54,43,42,64,1.5155709342560553,0.3079584775086505,1
16,0.5155709342560554,0.4881968991743427,0.9965397923875432,0.4954225543232438,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0034602076124568,0.532871972318339,0.9965397923875432,0.5155709342560554,84,47,39,36,83,1.5155709342560553,0.3079584775086505,1
17,0.4982698961937716,0.458419909523896,0.9757785467128027,0.514540542779432,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9757785467128027,0.5190311418685121,0.9757785467128027,0.4982698961937716,98,55,33,30,73,1.5155709342560553,0.3079584775086505,1
18,0.47750865051903113,0.44310615733735287,1.0830449826989619,0.44266566619922265,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0795847750865053,0.4913494809688581,1.0830449826989619,0.47750865051903113,74,55,23,59,78,1.5155709342560553,0.3079584775086505,1
19,0.5051903114186851,0.49041737203048186,1.0380622837370241,0.45634362594346367,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0380622837370241,0.5086505190311419,1.0380622837370241,0.5051903114186851,68,51,42,45,83,1.5155709342560553,0.3079584775086505,1
20,0.5467128027681661,0.5281358157298007,0.9480968858131488,0.4952516100862351,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9515570934256056,0.5467128027681661,0.9480968858131488,0.5467128027681661,67,63,43,38,78,1.5155709342560553,0.3079584775086505,1
21,0.49480968858131485,0.47297179376198867,1.0207612456747406,0.4537100621437532,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9930795847750865,0.5155709342560554,1.0207612456747406,0.49480968858131485,87,47,48,48,59,1.5155709342560553,0.3079584775086505,1
22,0.5051903114186851,0.4913717506347088,1.0034602076124568,0.4851018419709553,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0103806228373702,0.5190311418685121,1.0034602076124568,0.5051903114186851,60,62,34,49,84,1.5155709342560553,0.3079584775086505,1
