epoch,set_acc,macro_f1,set_mae,qwk,lr,val_n,const_set_mae,const_loa_mae,const_set_acc,const_loa_acc,pdconst_set_mae,pdconst_set_acc,pdconst_oracle_set_mae,pdconst_n_drivers,mae_argmax,acc_argmax,mae_median,acc_median,pred_loa0,pred_loa1,pred_loa2,pred_loa3,pred_loa4,init_set_mae,init_set_acc,selectable
25,0.4844290657439446,0.4810187658013746,1.041522491349481,0.43510528091258616,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0761245674740485,0.4809688581314879,1.041522491349481,0.4844290657439446,80,68,39,33,69,1.5813148788927336,0.33217993079584773,1
26,0.4740484429065744,0.4607493549546014,1.1972318339100345,0.3412517507483591,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.2352941176470589,0.47058823529411764,1.1972318339100345,0.4740484429065744,88,51,34,40,76,1.5813148788927336,0.33217993079584773,1
27,0.47750865051903113,0.45021317200709143,1.0588235294117647,0.472007669627191,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.069204152249135,0.48788927335640137,1.0588235294117647,0.47750865051903113,71,46,37,49,86,1.5813148788927336,0.33217993079584773,1
28,0.5397923875432526,0.5184173225552416,1.0346020761245676,0.43482956804294526,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.027681660899654,0.5397923875432526,1.0346020761245676,0.5397923875432526,96,47,29,49,68,1.5813148788927336,0.33217993079584773,1
29,0.5259515570934256,0.5114424692281739,1.0726643598615917,0.4091217493067161,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0934256055363323,0.5224913494809689,1.0726643598615917,0.5259515570934256,81,49,41,35,83,1.5813148788927336,0.33217993079584773,1
30,0.4463667820069204,0.4308824841327927,1.2006920415224913,0.35118266854244407,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1972318339100345,0.4463667820069204,1.2006920415224913,0.4463667820069204,80,52,40,31,86,1.5813148788927336,0.33217993079584773,1
31,0.5051903114186851,0.4788525045122022,1.0588235294117647,0.4375686358097056,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0795847750865053,0.5086505190311419,1.0588235294117647,0.5051903114186851,88,51,41,34,75,1.5813148788927336,0.33217993079584773,1
32,0.4844290657439446,0.4584096605149236,1.1453287197231834,0.3904370247217981,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1245674740484428,0.4982698961937716,1.1453287197231834,0.4844290657439446,84,42,43,35,85,1.5813148788927336,0.33217993079584773,1
33,0.49480968858131485,0.48801664795472843,1.0726643598615917,0.4014444530674015,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0519031141868511,0.5155709342560554,1.0726643598615917,0.49480968858131485,78,61,48,35,67,1.5813148788927336,0.33217993079584773,1
34,0.5121107266435986,0.49129864626617703,1.0588235294117647,0.43617431546471264,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0830449826989619,0.5086505190311419,1.0588235294117647,0.5121107266435986,88,52,37,30,82,1.5813148788927336,0.33217993079584773,1
35,0.5086505190311419,0.5014255020454168,1.041522491349481,0.4331605620548179,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.055363321799308,0.5086505190311419,1.041522491349481,0.5086505190311419,74,64,49,28,74,1.5813148788927336,0.33217993079584773,1
36,0.5363321799307958,0.5239396906868372,0.9757785467128027,0.4739069442294068,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9688581314878892,0.5467128027681661,0.9757785467128027,0.5363321799307958,103,52,40,29,65,1.5813148788927336,0.33217993079584773,1
37,0.5224913494809689,0.5153739910882769,1.0380622837370241,0.43087302433124974,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0519031141868511,0.5259515570934256,1.0380622837370241,0.5224913494809689,89,48,43,35,74,1.5813148788927336,0.33217993079584773,1
38,0.5224913494809689,0.5045338586691492,1.0034602076124568,0.46085099652008854,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0034602076124568,0.5259515570934256,1.0034602076124568,0.5224913494809689,96,51,36,37,69,1.5813148788927336,0.33217993079584773,1
39,0.5051903114186851,0.47241899339795007,1.0449826989619377,0.4600031065548307,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0380622837370241,0.5190311418685121,1.0449826989619377,0.5051903114186851,88,51,34,39,77,1.5813148788927336,0.33217993079584773,1
40,0.5294117647058824,0.5073559356312819,0.9826989619377162,0.48542443064182195,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9896193771626297,0.5363321799307958,0.9826989619377162,0.5294117647058824,97,54,35,30,73,1.5813148788927336,0.33217993079584773,1
41,0.5086505190311419,0.4900702650552472,1.0484429065743945,0.44618480026796525,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.041522491349481,0.5259515570934256,1.0484429065743945,0.5086505190311419,82,60,33,31,83,1.5813148788927336,0.33217993079584773,1
42,0.5190311418685121,0.5027268277654915,1.0622837370242215,0.42515348113081597,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0622837370242215,0.5224913494809689,1.0622837370242215,0.5190311418685121,106,55,29,25,74,1.5813148788927336,0.33217993079584773,1
43,0.5051903114186851,0.4815351180407797,1.0899653979238755,0.41896020991174165,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0968858131487889,0.5086505190311419,1.0899653979238755,0.5051903114186851,88,57,34,29,81,1.5813148788927336,0.33217993079584773,1
44,0.49480968858131485,0.46358310593824203,1.1038062283737025,0.42496528611197726,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1038062283737025,0.49480968858131485,1.1038062283737025,0.49480968858131485,107,38,29,43,72,1.5813148788927336,0.33217993079584773,1
45,0.49480968858131485,0.47031541603975996,1.0761245674740485,0.41776519878144847,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0899653979238755,0.5017301038062284,1.0761245674740485,0.49480968858131485,110,57,28,31,63,1.5813148788927336,0.33217993079584773,1
46,0.532871972318339,0.504144154788753,0.9965397923875432,0.4819053482665895,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.986159169550173,0.5363321799307958,0.9965397923875432,0.532871972318339,98,49,31,35,76,1.5813148788927336,0.33217993079584773,1
47,0.5605536332179931,0.5381354106039741,0.8477508650519031,0.5744015450244175,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.8477508650519031,0.5674740484429066,0.8477508650519031,0.5605536332179931,93,58,35,27,76,1.5813148788927336,0.33217993079584773,1
48,0.47058823529411764,0.4325409600529899,1.1626297577854672,0.38982280781462975,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.166089965397924,0.47750865051903113,1.1626297577854672,0.47058823529411764,103,51,26,29,80,1.5813148788927336,0.33217993079584773,1
49,0.5397923875432526,0.5271355048548333,0.986159169550173,0.46944421005580483,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9896193771626297,0.5432525951557093,0.986159169550173,0.5397923875432526,97,48,35,34,75,1.5813148788927336,0.33217993079584773,1
50,0.5294117647058824,0.5149351920413564,0.9792387543252595,0.476904382552796,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9896193771626297,0.5294117647058824,0.9792387543252595,0.5294117647058824,80,56,36,38,79,1.5813148788927336,0.33217993079584773,1
51,0.5259515570934256,0.4930855308869715,1.0311418685121108,0.4666657899697101,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0622837370242215,0.5155709342560554,1.0311418685121108,0.5259515570934256,101,41,32,28,87,1.5813148788927336,0.33217993079584773,1
52,0.5813148788927336,0.5666679945620132,0.8788927335640139,0.5287934037858553,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.8788927335640139,0.5847750865051903,0.8788927335640139,0.5813148788927336,106,52,33,33,65,1.5813148788927336,0.33217993079584773,1
53,0.5432525951557093,0.5190415259615253,0.9792387543252595,0.4820185442681042,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9688581314878892,0.5467128027681661,0.9792387543252595,0.5432525951557093,99,44,33,41,72,1.5813148788927336,0.33217993079584773,1
54,0.5259515570934256,0.5078808423726038,0.9619377162629758,0.5000259266417456,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9653979238754326,0.5294117647058824,0.9619377162629758,0.5259515570934256,82,57,36,43,71,1.5813148788927336,0.33217993079584773,1
55,0.5363321799307958,0.49847314210290616,1.0173010380622838,0.4610370597271085,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0346020761245676,0.5294117647058824,1.0173010380622838,0.5363321799307958,97,45,30,40,77,1.5813148788927336,0.33217993079584773,1
56,0.5397923875432526,0.5042854894036062,0.9930795847750865,0.4712896168335734,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0069204152249136,0.5397923875432526,0.9930795847750865,0.5397923875432526,90,54,26,31,88,1.5813148788927336,0.33217993079584773,1
57,0.5017301038062284,0.4574292613674132,1.0830449826989619,0.43203728344073933,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0830449826989619,0.5017301038062284,1.0830449826989619,0.5017301038062284,96,52,30,34,77,1.5813148788927336,0.33217993079584773,1
58,0.532871972318339,0.5135253617406419,1.0069204152249136,0.46421605677095656,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0173010380622838,0.532871972318339,1.0069204152249136,0.532871972318339,92,52,35,34,76,1.5813148788927336,0.33217993079584773,1
59,0.5017301038062284,0.47960299055421185,1.1349480968858132,0.3987374479876685,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1453287197231834,0.4982698961937716,1.1349480968858132,0.5017301038062284,83,47,38,30,91,1.5813148788927336,0.33217993079584773,1
60,0.5259515570934256,0.48679897507392056,1.0103806228373702,0.48951939677171685,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.013840830449827,0.5224913494809689,1.0103806228373702,0.5259515570934256,93,47,31,33,85,1.5813148788927336,0.33217993079584773,1
61,0.5363321799307958,0.5262858754996205,1.013840830449827,0.4373407199632534,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0207612456747406,0.5397923875432526,1.013840830449827,0.5363321799307958,97,49,37,38,68,1.5813148788927336,0.33217993079584773,1
62,0.5155709342560554,0.4831666669213603,1.0449826989619377,0.4667661875572465,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.041522491349481,0.5190311418685121,1.0449826989619377,0.5155709342560554,83,44,36,33,93,1.5813148788927336,0.33217993079584773,1
63,0.5224913494809689,0.4895116130091456,1.0795847750865053,0.43911577206762253,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0899653979238755,0.5190311418685121,1.0795847750865053,0.5224913494809689,91,44,24,40,90,1.5813148788927336,0.33217993079584773,1
64,0.5155709342560554,0.4979029532111724,1.0934256055363323,0.3953113000611609,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1072664359861593,0.5051903114186851,1.0934256055363323,0.5155709342560554,88,58,31,35,77,1.5813148788927336,0.33217993079584773,1
65,0.5259515570934256,0.5138145931112084,1.069204152249135,0.4095969175916859,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.065743944636678,0.5294117647058824,1.069204152249135,0.5259515570934256,84,47,42,35,81,1.5813148788927336,0.33217993079584773,1
66,0.5086505190311419,0.4862056565321556,1.0588235294117647,0.4311886947764386,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.065743944636678,0.5086505190311419,1.0588235294117647,0.5086505190311419,99,46,36,38,70,1.5813148788927336,0.33217993079584773,1
67,0.5294117647058824,0.5204283903543733,1.013840830449827,0.4297672296419982,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0242214532871972,0.5363321799307958,1.013840830449827,0.5294117647058824,75,57,49,41,67,1.5813148788927336,0.33217993079584773,1
