epoch,set_acc,macro_f1,set_mae,qwk,lr,val_n,const_set_mae,const_loa_mae,const_set_acc,const_loa_acc,pdconst_set_mae,pdconst_set_acc,pdconst_oracle_set_mae,pdconst_n_drivers,mae_argmax,acc_argmax,mae_median,acc_median,pred_loa0,pred_loa1,pred_loa2,pred_loa3,pred_loa4,init_set_mae,init_set_acc,selectable
0,0.17647058823529413,0.09639129918418432,1.4325259515570934,-0.024052151655735043,0.0003378995433789954,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.6885813148788926,0.3391003460207612,1.4325259515570934,0.17647058823529413,2,221,66,0,0,1.5536332179930796,0.25951557093425603,0
1,0.16608996539792387,0.11505779640043165,1.3321799307958477,0.16984125128133165,0.0006712328767123288,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.6332179930795847,0.3391003460207612,1.3321799307958477,0.16608996539792387,3,140,115,31,0,1.5536332179930796,0.25951557093425603,0
2,0.314878892733564,0.29817981601908594,1.1730103806228374,0.349399131037313,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.342560553633218,0.4602076124567474,1.1730103806228374,0.314878892733564,61,105,58,45,20,1.5536332179930796,0.25951557093425603,0
3,0.32525951557093424,0.32289646032480246,1.1972318339100345,0.35525120118404363,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.2283737024221453,0.4740484429065744,1.1972318339100345,0.32525951557093424,42,82,65,50,50,1.5536332179930796,0.25951557093425603,1
4,0.3633217993079585,0.3608998115965704,1.0968858131487889,0.4147781483454045,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0484429065743945,0.4982698961937716,1.0968858131487889,0.3633217993079585,38,75,83,51,42,1.5536332179930796,0.25951557093425603,1
5,0.4083044982698962,0.4256080278895535,1.0761245674740485,0.4271486096234933,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9930795847750865,0.5155709342560554,1.0761245674740485,0.4083044982698962,45,81,40,83,40,1.5536332179930796,0.25951557093425603,1
6,0.3875432525951557,0.38198145169186865,1.1833910034602075,0.3756413718606535,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1349480968858132,0.5051903114186851,1.1833910034602075,0.3875432525951557,38,49,68,68,66,1.5536332179930796,0.25951557093425603,1
7,0.4117647058823529,0.41185562693655864,1.0622837370242215,0.4222367496629603,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0795847750865053,0.47750865051903113,1.0622837370242215,0.4117647058823529,44,75,70,49,51,1.5536332179930796,0.25951557093425603,1
8,0.46366782006920415,0.44875988935494193,0.9550173010380623,0.5055441828727397,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0346020761245676,0.48788927335640137,0.9550173010380623,0.46366782006920415,53,83,51,32,70,1.5536332179930796,0.25951557093425603,1
9,0.46366782006920415,0.4497604310199311,0.9930795847750865,0.494439321575335,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0242214532871972,0.5224913494809689,0.9930795847750865,0.46366782006920415,68,72,35,47,67,1.5536332179930796,0.25951557093425603,1
10,0.49480968858131485,0.47827209479383387,1.0726643598615917,0.42747229964755473,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.0726643598615917,0.5397923875432526,1.0726643598615917,0.49480968858131485,77,49,42,42,79,1.5536332179930796,0.25951557093425603,1
11,0.5155709342560554,0.5025863075978205,0.9411764705882353,0.5191302549447244,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9377162629757786,0.5397923875432526,0.9411764705882353,0.5155709342560554,82,58,34,46,69,1.5536332179930796,0.25951557093425603,1
12,0.5051903114186851,0.4989499427633725,1.0069204152249136,0.47997334221926036,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.013840830449827,0.5363321799307958,1.0069204152249136,0.5051903114186851,87,53,22,58,69,1.5536332179930796,0.25951557093425603,1
13,0.4982698961937716,0.49405363389040036,1.027681660899654,0.4598130841121496,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1072664359861593,0.4809688581314879,1.027681660899654,0.4982698961937716,59,56,40,48,86,1.5536332179930796,0.25951557093425603,1
14,0.5121107266435986,0.49224616508983343,0.9757785467128027,0.4859548701452292,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9688581314878892,0.5363321799307958,0.9757785467128027,0.5121107266435986,75,62,34,46,72,1.5536332179930796,0.25951557093425603,1
15,0.5363321799307958,0.5282477092704249,0.8685121107266436,0.5659750137332519,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.8373702422145328,0.5674740484429066,0.8685121107266436,0.5363321799307958,95,53,31,49,61,1.5536332179930796,0.25951557093425603,1
