epoch,set_acc,macro_f1,set_mae,qwk,lr,val_n,const_set_mae,const_loa_mae,const_set_acc,const_loa_acc,pdconst_set_mae,pdconst_set_acc,pdconst_oracle_set_mae,pdconst_n_drivers,mae_argmax,acc_argmax,mae_median,acc_median,pred_loa0,pred_loa1,pred_loa2,pred_loa3,pred_loa4,init_set_mae,init_set_acc,selectable
0,0.18685121107266436,0.10824510991864289,1.3806228373702423,0.052217951113249006,0.0003378995433789954,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.657439446366782,0.3460207612456747,1.3806228373702423,0.18685121107266436,5,211,72,1,0,1.5813148788927336,0.33217993079584773,0
1,0.23183391003460208,0.16315574601095964,1.3460207612456747,0.1274781390353794,0.0006712328767123288,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.4740484429065743,0.4083044982698962,1.3460207612456747,0.23183391003460208,45,170,68,6,0,1.5813148788927336,0.33217993079584773,0
2,0.21453287197231835,0.1945932190238492,1.411764705882353,0.11301848636768552,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.560553633217993,0.3737024221453287,1.411764705882353,0.21453287197231835,13,113,98,36,29,1.5813148788927336,0.33217993079584773,0
3,0.2837370242214533,0.2565442291606675,1.2283737024221453,0.24097622170268573,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.2698961937716262,0.43252595155709345,1.2283737024221453,0.2837370242214533,42,78,116,46,7,1.5813148788927336,0.33217993079584773,1
4,0.3391003460207612,0.33676805976856533,1.1418685121107266,0.333588165827584,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.2006920415224913,0.48788927335640137,1.1418685121107266,0.3391003460207612,37,111,66,57,18,1.5813148788927336,0.33217993079584773,1
5,0.3875432525951557,0.382307873244382,1.1003460207612457,0.35187644222540915,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1695501730103806,0.45674740484429066,1.1003460207612457,0.3875432525951557,49,104,74,29,33,1.5813148788927336,0.33217993079584773,1
6,0.35986159169550175,0.36634102737335744,1.166089965397924,0.3218157596322304,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1972318339100345,0.4359861591695502,1.166089965397924,0.35986159169550175,28,100,68,53,40,1.5813148788927336,0.33217993079584773,1
7,0.43252595155709345,0.4240615743905217,1.1280276816608996,0.38790021230351834,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.1487889273356402,0.47750865051903113,1.1280276816608996,0.43252595155709345,48,67,38,76,60,1.5813148788927336,0.33217993079584773,1
8,0.48788927335640137,0.4861482526137898,0.972318339100346,0.4558788207492349,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,1.013840830449827,0.5259515570934256,0.972318339100346,0.48788927335640137,51,86,51,39,62,1.5813148788927336,0.33217993079584773,1
9,0.5155709342560554,0.4992833230539813,0.8719723183391004,0.578221690934666,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9411764705882353,0.5570934256055363,0.8719723183391004,0.5155709342560554,81,54,45,45,64,1.5813148788927336,0.33217993079584773,1
10,0.4809688581314879,0.48484983452269087,0.9653979238754326,0.4742698010434583,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.986159169550173,0.5086505190311419,0.9653979238754326,0.4809688581314879,47,86,45,54,57,1.5813148788927336,0.33217993079584773,1
11,0.48788927335640137,0.4782377926804551,0.9619377162629758,0.4969501521225659,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9307958477508651,0.5432525951557093,0.9619377162629758,0.48788927335640137,49,66,53,50,71,1.5813148788927336,0.33217993079584773,1
12,0.5294117647058824,0.515768468286636,0.9134948096885813,0.5325553919867978,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9826989619377162,0.5294117647058824,0.9134948096885813,0.5294117647058824,81,66,28,43,71,1.5813148788927336,0.33217993079584773,1
13,0.5121107266435986,0.49915039485166385,0.8996539792387543,0.5381320718532251,0.001,289,1.397923875432526,1,0.3737024221453287,0,1.2006920415224913,0.33217993079584773,1.065743944636678,12,0.9100346020761245,0.5397923875432526,0.8996539792387543,0.5121107266435986,95,60,42,39,53,1.5813148788927336,0.33217993079584773,1
