dropout,lr,window_seconds,loss,fold,val_pids,seed,best_set_mae,smoothed_best_set_mae,best_epoch_smoothed,best_epoch_1se,metrics_epoch,epochs_run,set_acc_at_best,qwk_at_best,val_n,mae_argmax,acc_argmax,mae_median,acc_median,pred_loa0,pred_loa1,pred_loa2,pred_loa3,pred_loa4,const_set_mae,const_loa_mae,const_set_acc,const_loa_acc,lbl_loa0,lbl_loa1,lbl_loa2,lbl_loa3,lbl_loa4,trn_loa0,trn_loa1,trn_loa2,trn_loa3,trn_loa4
0.2,0.001,10.0,corn,0,001|005,2,1.5245901639344261,1.6155737704918032,33,4,33,42,0.27459016393442626,-0.037332764453112954,244,1.6352459016393444,0.26639344262295084,1.6229508196721312,0.27459016393442626,52.0,67.0,96.0,11.0,18.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.2,0.001,10.0,corn,0,001|005,1,1.528688524590164,1.6057377049180328,21,13,21,47,0.29508196721311475,0.08824831393380728,244,1.6598360655737705,0.29098360655737704,1.6229508196721312,0.29508196721311475,83.0,55.0,49.0,33.0,24.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.2,0.001,10.0,corn,0,001|005,3,1.5122950819672132,1.5860655737704918,28,18,28,42,0.27049180327868855,0.056289317127323324,244,1.6024590163934427,0.27049180327868855,1.610655737704918,0.27049180327868855,59.0,84.0,71.0,13.0,17.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.2,0.001,10.0,corn,0,001|005,4,1.4836065573770492,1.5237704918032786,17,11,17,37,0.30327868852459017,0.11020661157024803,244,1.540983606557377,0.319672131147541,1.5368852459016393,0.30327868852459017,77.0,57.0,84.0,15.0,11.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.2,0.001,10.0,corn,1,002|006,0,1.1523809523809523,1.5266666666666666,3,3,3,25,0.2714285714285714,-0.06536323557600143,210,1.619047619047619,0.37142857142857144,1.457142857142857,0.2714285714285714,70.0,71.0,29.0,10.0,30.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.2,0.001,10.0,corn,1,002|006,2,1.1761904761904762,1.4657142857142857,3,3,3,25,0.21428571428571427,-0.10727272727272741,210,2.0761904761904764,0.21428571428571427,1.619047619047619,0.21428571428571427,10.0,38.0,77.0,36.0,49.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.2,0.001,10.0,corn,1,002|006,1,1.1238095238095238,1.6323809523809527,3,3,3,35,0.17142857142857143,-0.1705230410266383,210,1.7809523809523808,0.29523809523809524,1.638095238095238,0.17142857142857143,5.0,91.0,42.0,38.0,34.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.2,0.001,10.0,corn,1,002|006,3,1.1285714285714286,1.6638095238095238,3,3,3,24,0.3333333333333333,-0.018670291448446896,210,1.5,0.44285714285714284,1.3333333333333333,0.3333333333333333,55.0,73.0,45.0,8.0,29.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.2,0.001,10.0,corn,1,002|006,4,1.3142857142857143,1.7076190476190476,3,3,3,31,0.23809523809523808,-0.18527373422510052,210,2.1523809523809523,0.22857142857142856,1.7952380952380953,0.23809523809523808,4.0,45.0,56.0,40.0,65.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.2,0.001,10.0,corn,2,003|007,1,0.9728682170542635,1.3984496124031007,10,9,10,25,0.29457364341085274,0.21890653689145578,258,1.5348837209302326,0.29844961240310075,1.4767441860465116,0.29457364341085274,67.0,37.0,53.0,39.0,62.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.2,0.001,10.0,corn,2,003|007,0,1.4883720930232558,1.7356589147286823,26,8,26,29,0.2751937984496124,0.06303864708114237,258,1.6666666666666667,0.2713178294573643,1.6434108527131783,0.2751937984496124,100.0,50.0,50.0,21.0,37.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.2,0.001,10.0,corn,2,003|007,3,1.5775193798449612,1.6310077519379846,6,6,6,25,0.2441860465116279,0.06816236592428027,258,1.7054263565891472,0.2751937984496124,1.6434108527131783,0.2441860465116279,71.0,32.0,55.0,49.0,51.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.2,0.001,10.0,corn,2,003|007,4,1.3643410852713178,1.4612403100775193,38,17,38,40,0.2131782945736434,0.21001646074962632,258,1.5232558139534884,0.2131782945736434,1.5155038759689923,0.2131782945736434,64.0,37.0,63.0,49.0,45.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.2,0.001,10.0,corn,3,004|008,1,1.1458333333333333,1.534722222222222,23,5,23,24,0.275,0.00825567799312632,240,1.4416666666666667,0.2791666666666667,1.4541666666666666,0.275,62.0,42.0,66.0,18.0,52.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.2,0.001,10.0,corn,3,004|008,0,0.7708333333333334,1.3708333333333333,25,20,25,48,0.275,0.034211479737073724,240,1.5041666666666667,0.26666666666666666,1.4791666666666667,0.275,72.0,27.0,59.0,35.0,47.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.2,0.001,10.0,corn,2,003|007,2,1.3837209302325582,1.5263565891472868,56,49,56,78,0.2596899224806202,0.12038977555663044,258,1.62015503875969,0.2596899224806202,1.62015503875969,0.2596899224806202,84.0,49.0,39.0,40.0,46.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.2,0.001,10.0,corn,4,009|011,0,1.1,1.2224,7,6,7,30,0.38,0.4152584908817133,250,1.112,0.464,1.156,0.38,45.0,68.0,49.0,38.0,50.0,1.468,3,0.368,4,79,43,11,45,92,433,276,214,133,227
0.2,0.001,10.0,corn,3,004|008,2,1.0666666666666667,1.2833333333333334,22,21,22,44,0.2916666666666667,0.0214236351071182,240,1.4625,0.3,1.45,0.2916666666666667,51.0,59.0,58.0,15.0,57.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
